"peak_index","seqnames","start","end","width","strand","name"
5793,"chr1",64770266,64770863,598,"*","chr1:64770266-64770863"
5827,"chr1",64893955,64894201,247,"*","chr1:64893955-64894201"
5837,"chr1",64949590,64949896,307,"*","chr1:64949590-64949896"
5852,"chr1",65043629,65043883,255,"*","chr1:65043629-65043883"
5854,"chr1",65046658,65046947,290,"*","chr1:65046658-65046947"
5868,"chr1",65131667,65132142,476,"*","chr1:65131667-65132142"
5895,"chr1",65548611,65548842,232,"*","chr1:65548611-65548842"
5899,"chr1",65758156,65758412,257,"*","chr1:65758156-65758412"
5908,"chr1",66101555,66101970,416,"*","chr1:66101555-66101970"
5927,"chr1",66282687,66282944,258,"*","chr1:66282687-66282944"
5932,"chr1",66321973,66322351,379,"*","chr1:66321973-66322351"
5937,"chr1",66388773,66389113,341,"*","chr1:66388773-66389113"
5942,"chr1",66495499,66495993,495,"*","chr1:66495499-66495993"
5946,"chr1",66654727,66654963,237,"*","chr1:66654727-66654963"
5948,"chr1",66656781,66657117,337,"*","chr1:66656781-66657117"
5954,"chr1",66773830,66774117,288,"*","chr1:66773830-66774117"
5974,"chr1",66855937,66856154,218,"*","chr1:66855937-66856154"
5977,"chr1",66864352,66864690,339,"*","chr1:66864352-66864690"
6011,"chr1",67145703,67145997,295,"*","chr1:67145703-67145997"
6012,"chr1",67159357,67159658,302,"*","chr1:67159357-67159658"
6018,"chr1",67218534,67218767,234,"*","chr1:67218534-67218767"
6025,"chr1",67389760,67390006,247,"*","chr1:67389760-67390006"
6031,"chr1",67640452,67641702,1251,"*","chr1:67640452-67641702"
6079,"chr1",69024788,69025574,787,"*","chr1:69024788-69025574"
6103,"chr1",69369807,69370098,292,"*","chr1:69369807-69370098"
6142,"chr1",69829210,69829640,431,"*","chr1:69829210-69829640"
6144,"chr1",69835813,69836212,400,"*","chr1:69835813-69836212"
6145,"chr1",69853752,69854161,410,"*","chr1:69853752-69854161"
6156,"chr1",70475094,70476001,908,"*","chr1:70475094-70476001"
6163,"chr1",70790208,70790521,314,"*","chr1:70790208-70790521"
6170,"chr1",70891007,70891469,463,"*","chr1:70891007-70891469"
6172,"chr1",70892654,70893144,491,"*","chr1:70892654-70893144"
6192,"chr1",71116068,71116519,452,"*","chr1:71116068-71116519"
6220,"chr1",71531879,71532164,286,"*","chr1:71531879-71532164"
6243,"chr1",71711319,71711519,201,"*","chr1:71711319-71711519"
6247,"chr1",71735857,71736057,201,"*","chr1:71735857-71736057"
6249,"chr1",71750901,71751333,433,"*","chr1:71750901-71751333"
6251,"chr1",71757526,71757830,305,"*","chr1:71757526-71757830"
6279,"chr1",71909730,71910325,596,"*","chr1:71909730-71910325"
6295,"chr1",71990810,71991404,595,"*","chr1:71990810-71991404"
6316,"chr1",72068151,72068386,236,"*","chr1:72068151-72068386"
6330,"chr1",72142095,72142409,315,"*","chr1:72142095-72142409"
6339,"chr1",72220223,72220516,294,"*","chr1:72220223-72220516"
6350,"chr1",72287882,72288511,630,"*","chr1:72287882-72288511"
6359,"chr1",72313690,72314172,483,"*","chr1:72313690-72314172"
6446,"chr1",72854866,72855468,603,"*","chr1:72854866-72855468"
6454,"chr1",72878061,72878363,303,"*","chr1:72878061-72878363"
6461,"chr1",72898065,72898664,600,"*","chr1:72898065-72898664"
6490,"chr1",73053780,73054109,330,"*","chr1:73053780-73054109"
6498,"chr1",73088411,73088990,580,"*","chr1:73088411-73088990"
6505,"chr1",73125856,73126492,637,"*","chr1:73125856-73126492"
6526,"chr1",73232432,73232976,545,"*","chr1:73232432-73232976"
6575,"chr1",73479555,73480157,603,"*","chr1:73479555-73480157"
6586,"chr1",73539935,73540135,201,"*","chr1:73539935-73540135"
6623,"chr1",73691354,73691774,421,"*","chr1:73691354-73691774"
6640,"chr1",73791991,73792191,201,"*","chr1:73791991-73792191"
6644,"chr1",73808443,73808680,238,"*","chr1:73808443-73808680"
6652,"chr1",73833982,73834281,300,"*","chr1:73833982-73834281"
6659,"chr1",73862624,73863493,870,"*","chr1:73862624-73863493"
6685,"chr1",73963916,73964226,311,"*","chr1:73963916-73964226"
6688,"chr1",73970471,73970809,339,"*","chr1:73970471-73970809"
6691,"chr1",73979418,73979791,374,"*","chr1:73979418-73979791"
6710,"chr1",74022792,74023077,286,"*","chr1:74022792-74023077"
6721,"chr1",74047370,74048330,961,"*","chr1:74047370-74048330"
6724,"chr1",74052205,74052479,275,"*","chr1:74052205-74052479"
6746,"chr1",74101672,74101926,255,"*","chr1:74101672-74101926"
6748,"chr1",74105846,74106217,372,"*","chr1:74105846-74106217"
6773,"chr1",74200478,74200750,273,"*","chr1:74200478-74200750"
6776,"chr1",74206903,74207164,262,"*","chr1:74206903-74207164"
6778,"chr1",74208973,74209468,496,"*","chr1:74208973-74209468"
6793,"chr1",74296641,74297106,466,"*","chr1:74296641-74297106"
6797,"chr1",74305122,74305485,364,"*","chr1:74305122-74305485"
6810,"chr1",74340387,74340941,555,"*","chr1:74340387-74340941"
6818,"chr1",74375143,74375480,338,"*","chr1:74375143-74375480"
6823,"chr1",74392836,74393145,310,"*","chr1:74392836-74393145"
6825,"chr1",74400622,74400855,234,"*","chr1:74400622-74400855"
6840,"chr1",74452659,74453255,597,"*","chr1:74452659-74453255"
6859,"chr1",74643818,74644422,605,"*","chr1:74643818-74644422"
6861,"chr1",74665421,74665636,216,"*","chr1:74665421-74665636"
6862,"chr1",74668404,74668844,441,"*","chr1:74668404-74668844"
6865,"chr1",74686246,74686469,224,"*","chr1:74686246-74686469"
6888,"chr1",74784197,74784939,743,"*","chr1:74784197-74784939"
6904,"chr1",74891642,74892038,397,"*","chr1:74891642-74892038"
6912,"chr1",74926902,74927249,348,"*","chr1:74926902-74927249"
6931,"chr1",75015788,75016429,642,"*","chr1:75015788-75016429"
6934,"chr1",75040752,75040952,201,"*","chr1:75040752-75040952"
6940,"chr1",75140784,75142061,1278,"*","chr1:75140784-75142061"
6973,"chr1",75342778,75343378,601,"*","chr1:75342778-75343378"
6982,"chr1",75374898,75376006,1109,"*","chr1:75374898-75376006"
6994,"chr1",75445776,75447292,1517,"*","chr1:75445776-75447292"
7001,"chr1",75478713,75479910,1198,"*","chr1:75478713-75479910"
7030,"chr1",75618480,75618727,248,"*","chr1:75618480-75618727"
7051,"chr1",75774322,75774713,392,"*","chr1:75774322-75774713"
7086,"chr1",76075100,76075579,480,"*","chr1:76075100-76075579"
7093,"chr1",76151426,76152120,695,"*","chr1:76151426-76152120"
7135,"chr1",76835155,76835839,685,"*","chr1:76835155-76835839"
7137,"chr1",76852984,76853202,219,"*","chr1:76852984-76853202"
7138,"chr1",76866520,76866978,459,"*","chr1:76866520-76866978"
7163,"chr1",77083512,77084015,504,"*","chr1:77083512-77084015"
7166,"chr1",77110359,77110931,573,"*","chr1:77110359-77110931"
7176,"chr1",77191851,77192051,201,"*","chr1:77191851-77192051"
7188,"chr1",77248329,77248948,620,"*","chr1:77248329-77248948"
7191,"chr1",77256357,77256920,564,"*","chr1:77256357-77256920"
7199,"chr1",77297919,77298162,244,"*","chr1:77297919-77298162"
7209,"chr1",77336996,77337562,567,"*","chr1:77336996-77337562"
7221,"chr1",77410296,77410701,406,"*","chr1:77410296-77410701"
7245,"chr1",77502776,77503259,484,"*","chr1:77502776-77503259"
7293,"chr1",78114856,78115137,282,"*","chr1:78114856-78115137"
7307,"chr1",78218149,78218781,633,"*","chr1:78218149-78218781"
7320,"chr1",78339833,78340086,254,"*","chr1:78339833-78340086"
7326,"chr1",78364133,78364990,858,"*","chr1:78364133-78364990"
7329,"chr1",78370275,78370696,422,"*","chr1:78370275-78370696"
7331,"chr1",78383774,78384005,232,"*","chr1:78383774-78384005"
7339,"chr1",78425055,78425455,401,"*","chr1:78425055-78425455"
7342,"chr1",78435954,78436495,542,"*","chr1:78435954-78436495"
7344,"chr1",78440707,78441398,692,"*","chr1:78440707-78441398"
7348,"chr1",78454184,78454384,201,"*","chr1:78454184-78454384"
7382,"chr1",78657610,78658641,1032,"*","chr1:78657610-78658641"
7416,"chr1",78863938,78865114,1177,"*","chr1:78863938-78865114"
7432,"chr1",79055753,79056103,351,"*","chr1:79055753-79056103"
7457,"chr1",79560962,79561742,781,"*","chr1:79560962-79561742"
7476,"chr1",79661131,79661401,271,"*","chr1:79661131-79661401"
7479,"chr1",79667422,79667669,248,"*","chr1:79667422-79667669"
7510,"chr1",79789498,79789815,318,"*","chr1:79789498-79789815"
7576,"chr1",80213912,80214344,433,"*","chr1:80213912-80214344"
7590,"chr1",80293530,80293730,201,"*","chr1:80293530-80293730"
7627,"chr1",80606277,80606637,361,"*","chr1:80606277-80606637"
7657,"chr1",80785337,80785537,201,"*","chr1:80785337-80785537"
7700,"chr1",81613260,81613572,313,"*","chr1:81613260-81613572"
7716,"chr1",81811797,81812168,372,"*","chr1:81811797-81812168"
7747,"chr1",82151959,82152267,309,"*","chr1:82151959-82152267"
7748,"chr1",82161251,82161451,201,"*","chr1:82161251-82161451"
7784,"chr1",82386807,82387280,474,"*","chr1:82386807-82387280"
7806,"chr1",82554539,82555580,1042,"*","chr1:82554539-82555580"
7819,"chr1",82603105,82604226,1122,"*","chr1:82603105-82604226"
7821,"chr1",82608801,82609413,613,"*","chr1:82608801-82609413"
7851,"chr1",82806509,82807196,688,"*","chr1:82806509-82807196"
7879,"chr1",82987821,82988325,505,"*","chr1:82987821-82988325"
7887,"chr1",83019095,83019481,387,"*","chr1:83019095-83019481"
7892,"chr1",83038012,83038887,876,"*","chr1:83038012-83038887"
7895,"chr1",83055205,83055518,314,"*","chr1:83055205-83055518"
7898,"chr1",83063558,83063785,228,"*","chr1:83063558-83063785"
7915,"chr1",83116711,83116941,231,"*","chr1:83116711-83116941"
7931,"chr1",83326215,83326602,388,"*","chr1:83326215-83326602"
7988,"chr1",84183059,84183417,359,"*","chr1:84183059-84183417"
7998,"chr1",84251481,84251801,321,"*","chr1:84251481-84251801"
8001,"chr1",84260678,84261032,355,"*","chr1:84260678-84261032"
8027,"chr1",84506381,84507805,1425,"*","chr1:84506381-84507805"
8029,"chr1",84518311,84518847,537,"*","chr1:84518311-84518847"
8030,"chr1",84522517,84523446,930,"*","chr1:84522517-84523446"
8031,"chr1",84525732,84525987,256,"*","chr1:84525732-84525987"
8045,"chr1",84668589,84668812,224,"*","chr1:84668589-84668812"
8060,"chr1",84838704,84840607,1904,"*","chr1:84838704-84840607"
8076,"chr1",84887317,84887562,246,"*","chr1:84887317-84887562"
8112,"chr1",85733831,85734070,240,"*","chr1:85733831-85734070"
8120,"chr1",85758395,85759271,877,"*","chr1:85758395-85759271"
8121,"chr1",85766222,85766492,271,"*","chr1:85766222-85766492"
8130,"chr1",85810210,85811196,987,"*","chr1:85810210-85811196"
8164,"chr1",85981921,85982564,644,"*","chr1:85981921-85982564"
8198,"chr1",86151481,86151723,243,"*","chr1:86151481-86151723"
8215,"chr1",86235482,86235716,235,"*","chr1:86235482-86235716"
8231,"chr1",86284269,86284681,413,"*","chr1:86284269-86284681"
8233,"chr1",86293182,86293638,457,"*","chr1:86293182-86293638"
8248,"chr1",86344377,86344801,425,"*","chr1:86344377-86344801"
8253,"chr1",86371990,86372548,559,"*","chr1:86371990-86372548"
8266,"chr1",86430185,86430394,210,"*","chr1:86430185-86430394"
8276,"chr1",86464421,86465736,1316,"*","chr1:86464421-86465736"
8288,"chr1",86503505,86504852,1348,"*","chr1:86503505-86504852"
8289,"chr1",86509480,86509974,495,"*","chr1:86509480-86509974"
8300,"chr1",86537901,86538152,252,"*","chr1:86537901-86538152"
8308,"chr1",86587122,86587637,516,"*","chr1:86587122-86587637"
8311,"chr1",86618219,86618987,769,"*","chr1:86618219-86618987"
8317,"chr1",86634751,86635247,497,"*","chr1:86634751-86635247"
8322,"chr1",86669667,86670147,481,"*","chr1:86669667-86670147"
8341,"chr1",86811820,86812114,295,"*","chr1:86811820-86812114"
8427,"chr1",87270461,87271627,1167,"*","chr1:87270461-87271627"
8428,"chr1",87273610,87274233,624,"*","chr1:87273610-87274233"
8441,"chr1",87341885,87342344,460,"*","chr1:87341885-87342344"
8452,"chr1",87386432,87386978,547,"*","chr1:87386432-87386978"
8465,"chr1",87495042,87495460,419,"*","chr1:87495042-87495460"
8496,"chr1",87607690,87608323,634,"*","chr1:87607690-87608323"
8502,"chr1",87637230,87637458,229,"*","chr1:87637230-87637458"
8510,"chr1",87659442,87659725,284,"*","chr1:87659442-87659725"
8515,"chr1",87703068,87703455,388,"*","chr1:87703068-87703455"
8520,"chr1",87766331,87766745,415,"*","chr1:87766331-87766745"
8552,"chr1",87890101,87890308,208,"*","chr1:87890101-87890308"
8570,"chr1",87961713,87961943,231,"*","chr1:87961713-87961943"
8591,"chr1",88105310,88105559,250,"*","chr1:88105310-88105559"
8595,"chr1",88115260,88115549,290,"*","chr1:88115260-88115549"
8605,"chr1",88145505,88145717,213,"*","chr1:88145505-88145717"
8678,"chr1",88559400,88560182,783,"*","chr1:88559400-88560182"
8685,"chr1",88586993,88587250,258,"*","chr1:88586993-88587250"
8695,"chr1",88613143,88613776,634,"*","chr1:88613143-88613776"
8700,"chr1",88625323,88625712,390,"*","chr1:88625323-88625712"
8701,"chr1",88632239,88632450,212,"*","chr1:88632239-88632450"
8703,"chr1",88638856,88639158,303,"*","chr1:88638856-88639158"
8741,"chr1",88773558,88773914,357,"*","chr1:88773558-88773914"
8798,"chr1",89022438,89022930,493,"*","chr1:89022438-89022930"
8802,"chr1",89029422,89029671,250,"*","chr1:89029422-89029671"
8815,"chr1",89078937,89079248,312,"*","chr1:89078937-89079248"
8836,"chr1",89117226,89117534,309,"*","chr1:89117226-89117534"
8837,"chr1",89118209,89118594,386,"*","chr1:89118209-89118594"
8839,"chr1",89120513,89120766,254,"*","chr1:89120513-89120766"
8896,"chr1",89364334,89365379,1046,"*","chr1:89364334-89365379"
8903,"chr1",89400821,89401361,541,"*","chr1:89400821-89401361"
8927,"chr1",89471004,89471394,391,"*","chr1:89471004-89471394"
8937,"chr1",89490385,89490626,242,"*","chr1:89490385-89490626"
8993,"chr1",89656700,89657399,700,"*","chr1:89656700-89657399"
9000,"chr1",89703257,89703847,591,"*","chr1:89703257-89703847"
9018,"chr1",89781509,89782341,833,"*","chr1:89781509-89782341"
9047,"chr1",89880334,89880774,441,"*","chr1:89880334-89880774"
9052,"chr1",89895988,89896348,361,"*","chr1:89895988-89896348"
9062,"chr1",89931128,89931599,472,"*","chr1:89931128-89931599"
9077,"chr1",90028528,90028834,307,"*","chr1:90028528-90028834"
9083,"chr1",90067407,90067708,302,"*","chr1:90067407-90067708"
9105,"chr1",90154369,90154680,312,"*","chr1:90154369-90154680"
9116,"chr1",90202324,90202607,284,"*","chr1:90202324-90202607"
9132,"chr1",90234686,90235047,362,"*","chr1:90234686-90235047"
9140,"chr1",90253273,90254195,923,"*","chr1:90253273-90254195"
9149,"chr1",90279297,90279622,326,"*","chr1:90279297-90279622"
9154,"chr1",90288022,90288437,416,"*","chr1:90288022-90288437"
9158,"chr1",90297714,90298466,753,"*","chr1:90297714-90298466"
9160,"chr1",90311215,90312109,895,"*","chr1:90311215-90312109"
9161,"chr1",90320423,90320905,483,"*","chr1:90320423-90320905"
9174,"chr1",90357586,90358128,543,"*","chr1:90357586-90358128"
9236,"chr1",90566654,90567504,851,"*","chr1:90566654-90567504"
9260,"chr1",90710878,90711149,272,"*","chr1:90710878-90711149"
9286,"chr1",90840427,90840722,296,"*","chr1:90840427-90840722"
9300,"chr1",90902224,90902823,600,"*","chr1:90902224-90902823"
9304,"chr1",90914940,90915819,880,"*","chr1:90914940-90915819"
9314,"chr1",90967718,90968066,349,"*","chr1:90967718-90968066"
9323,"chr1",91001289,91001600,312,"*","chr1:91001289-91001600"
9337,"chr1",91041276,91042119,844,"*","chr1:91041276-91042119"
9344,"chr1",91060188,91061615,1428,"*","chr1:91060188-91061615"
9355,"chr1",91085877,91086294,418,"*","chr1:91085877-91086294"
9361,"chr1",91098872,91099405,534,"*","chr1:91098872-91099405"
9373,"chr1",91153363,91153784,422,"*","chr1:91153363-91153784"
9378,"chr1",91181344,91182541,1198,"*","chr1:91181344-91182541"
9385,"chr1",91216142,91217357,1216,"*","chr1:91216142-91217357"
9388,"chr1",91235622,91235870,249,"*","chr1:91235622-91235870"
9410,"chr1",91317484,91318224,741,"*","chr1:91317484-91318224"
9431,"chr1",91420417,91420617,201,"*","chr1:91420417-91420617"
9454,"chr1",91499674,91499875,202,"*","chr1:91499674-91499875"
9457,"chr1",91515852,91516521,670,"*","chr1:91515852-91516521"
9470,"chr1",91597640,91597840,201,"*","chr1:91597640-91597840"
9489,"chr1",91685166,91685379,214,"*","chr1:91685166-91685379"
9515,"chr1",91851856,91852389,534,"*","chr1:91851856-91852389"
9523,"chr1",91874739,91875187,449,"*","chr1:91874739-91875187"
9536,"chr1",91917743,91918220,478,"*","chr1:91917743-91918220"
9561,"chr1",92001857,92002125,269,"*","chr1:92001857-92002125"
9566,"chr1",92020474,92021088,615,"*","chr1:92020474-92021088"
9570,"chr1",92039422,92039726,305,"*","chr1:92039422-92039726"
9581,"chr1",92075351,92075973,623,"*","chr1:92075351-92075973"
9606,"chr1",92173259,92173459,201,"*","chr1:92173259-92173459"
9641,"chr1",92356908,92357304,397,"*","chr1:92356908-92357304"
9662,"chr1",92522394,92523056,663,"*","chr1:92522394-92523056"
9676,"chr1",92654817,92655230,414,"*","chr1:92654817-92655230"
9725,"chr1",92877702,92878657,956,"*","chr1:92877702-92878657"
9777,"chr1",93189187,93189387,201,"*","chr1:93189187-93189387"
9839,"chr1",93585242,93585457,216,"*","chr1:93585242-93585457"
9849,"chr1",93635168,93636678,1511,"*","chr1:93635168-93636678"
9875,"chr1",93745857,93746785,929,"*","chr1:93745857-93746785"
9892,"chr1",93859014,93859237,224,"*","chr1:93859014-93859237"
9904,"chr1",94235463,94236029,567,"*","chr1:94235463-94236029"
9909,"chr1",94547010,94547327,318,"*","chr1:94547010-94547327"
9911,"chr1",94558228,94558428,201,"*","chr1:94558228-94558428"
9943,"chr1",95618400,95618600,201,"*","chr1:95618400-95618600"
9978,"chr1",97580420,97580744,325,"*","chr1:97580420-97580744"
9997,"chr1",97657423,97657693,271,"*","chr1:97657423-97657693"
10009,"chr1",97737019,97737613,595,"*","chr1:97737019-97737613"
10049,"chr1",98025946,98026471,526,"*","chr1:98025946-98026471"
10063,"chr1",98069060,98069369,310,"*","chr1:98069060-98069369"
10070,"chr1",98119891,98120102,212,"*","chr1:98119891-98120102"
10071,"chr1",98128642,98130086,1445,"*","chr1:98128642-98130086"
10131,"chr1",101061695,101062241,547,"*","chr1:101061695-101062241"
10144,"chr1",102387157,102387717,561,"*","chr1:102387157-102387717"
10151,"chr1",102825263,102825517,255,"*","chr1:102825263-102825517"
10169,"chr1",104200912,104201243,332,"*","chr1:104200912-104201243"
10191,"chr1",104986144,104986743,600,"*","chr1:104986144-104986743"
10207,"chr1",105107953,105108375,423,"*","chr1:105107953-105108375"
10214,"chr1",105147336,105147781,446,"*","chr1:105147336-105147781"
10261,"chr1",105428247,105428858,612,"*","chr1:105428247-105428858"
10278,"chr1",105643254,105643624,371,"*","chr1:105643254-105643624"
10280,"chr1",105669930,105670165,236,"*","chr1:105669930-105670165"
10325,"chr1",105911978,105912216,239,"*","chr1:105911978-105912216"
10329,"chr1",105948514,105948776,263,"*","chr1:105948514-105948776"
10337,"chr1",105971541,105972599,1059,"*","chr1:105971541-105972599"
10393,"chr1",106192979,106193545,567,"*","chr1:106192979-106193545"
10401,"chr1",106212487,106212714,228,"*","chr1:106212487-106212714"
10413,"chr1",106241864,106242808,945,"*","chr1:106241864-106242808"
10440,"chr1",106375639,106375954,316,"*","chr1:106375639-106375954"
10474,"chr1",106556259,106556685,427,"*","chr1:106556259-106556685"
10480,"chr1",106580818,106581104,287,"*","chr1:106580818-106581104"
10504,"chr1",106649484,106649751,268,"*","chr1:106649484-106649751"
10516,"chr1",106687603,106688694,1092,"*","chr1:106687603-106688694"
10521,"chr1",106708047,106708392,346,"*","chr1:106708047-106708392"
10525,"chr1",106717029,106717693,665,"*","chr1:106717029-106717693"
10579,"chr1",107623244,107623483,240,"*","chr1:107623244-107623483"
10603,"chr1",108258515,108258786,272,"*","chr1:108258515-108258786"
10636,"chr1",112947683,112948537,855,"*","chr1:112947683-112948537"
10648,"chr1",113410181,113410459,279,"*","chr1:113410181-113410459"
10654,"chr1",113543460,113543660,201,"*","chr1:113543460-113543660"
