"peak_index","seqnames","start","end","width","strand","name","peak_detection","top_peak_col","is_retained_after_pacs"
143165,"chr19",6871536,6872526,991,"*","chr19:6871536-6872526",3058,4701,TRUE
19053,"chr1",182124643,182125552,910,"*","chr1:182124643-182125552",3057,541,TRUE
30435,"chr10",79793023,79795234,2212,"*","chr10:79793023-79795234",3057,849,TRUE
47299,"chr11",78188352,78190526,2175,"*","chr11:78188352-78190526",3057,1569,TRUE
97869,"chr15",25688532,25689410,879,"*","chr15:25688532-25689410",3057,3129,TRUE
222062,"chr5",117359778,117361330,1553,"*","chr5:117359778-117361330",3057,7263,TRUE
131800,"chr18",3507302,3508381,1080,"*","chr18:3507302-3508381",3056,4340,TRUE
185771,"chr3",117868370,117869508,1139,"*","chr3:117868370-117869508",3054,6096,TRUE
292797,"chr9",114933505,114934375,871,"*","chr9:114933505-114934375",3053,9808,TRUE
160245,"chr2",74704025,74706354,2330,"*","chr2:74704025-74706354",3052,5285,TRUE
132385,"chr18",7868563,7870258,1696,"*","chr18:7868563-7870258",3051,4351,TRUE
6919,"chr1",74948845,74950251,1407,"*","chr1:74948845-74950251",3048,193,TRUE
5794,"chr1",64787675,64788354,680,"*","chr1:64787675-64788354",3047,147,TRUE
123270,"chr17",28327708,28329130,1423,"*","chr17:28327708-28329130",3046,4019,TRUE
259839,"chr7",132575794,132576815,1022,"*","chr7:132575794-132576815",3045,8678,TRUE
37230,"chr11",3982915,3984839,1925,"*","chr11:3982915-3984839",3044,1149,TRUE
142722,"chr19",4820408,4821336,929,"*","chr19:4820408-4821336",3044,4645,TRUE
183148,"chr3",96268354,96270308,1955,"*","chr3:96268354-96270308",3044,5992,TRUE
55505,"chr11",120086463,120087332,870,"*","chr11:120086463-120087332",3042,1955,TRUE
61644,"chr12",69781734,69782832,1099,"*","chr12:69781734-69782832",3042,2134,TRUE
121134,"chr17",10840052,10841367,1316,"*","chr17:10840052-10841367",3042,3901,TRUE
154980,"chr2",31469608,31471522,1915,"*","chr2:31469608-31471522",3042,5137,TRUE
193524,"chr4",41502712,41503575,864,"*","chr4:41502712-41503575",3040,6275,TRUE
87961,"chr14",46386666,46389158,2493,"*","chr14:46386666-46389158",3039,2873,TRUE
107938,"chr15",100678687,100679644,958,"*","chr15:100678687-100679644",3038,3512,TRUE
155852,"chr2",35214536,35215829,1294,"*","chr2:35214536-35215829",3038,5192,TRUE
286503,"chr9",66945619,66946731,1113,"*","chr9:66945619-66946731",3038,9585,TRUE
213549,"chr5",41707324,41708841,1518,"*","chr5:41707324-41708841",3033,7027,TRUE
246551,"chr7",24530185,24531143,959,"*","chr7:24530185-24531143",3033,8123,TRUE
219751,"chr5",103752942,103755213,2272,"*","chr5:103752942-103755213",3031,7176,TRUE
205093,"chr4",134467610,134469445,1836,"*","chr4:134467610-134469445",3029,6680,TRUE
279367,"chr9",21264822,21266181,1360,"*","chr9:21264822-21266181",3029,9332,TRUE
102352,"chr15",67081095,67082135,1041,"*","chr15:67081095-67082135",3027,3247,TRUE
153622,"chr2",25460573,25461495,923,"*","chr2:25460573-25461495",3025,5059,TRUE
29364,"chr10",71344660,71345387,728,"*","chr10:71344660-71345387",3023,792,TRUE
25520,"chr10",39959831,39960657,827,"*","chr10:39959831-39960657",3019,675,TRUE
26602,"chr10",50592281,50593279,999,"*","chr10:50592281-50593279",3019,713,TRUE
220486,"chr5",108674774,108675933,1160,"*","chr5:108674774-108675933",3017,7202,TRUE
213364,"chr5",38479255,38481036,1782,"*","chr5:38479255-38481036",3016,7025,TRUE
68939,"chr13",3610631,3611603,973,"*","chr13:3610631-3611603",3015,2340,TRUE
247566,"chr7",30728991,30730120,1130,"*","chr7:30728991-30730120",3014,8221,TRUE
196332,"chr4",63232624,63233331,708,"*","chr4:63232624-63233331",3013,6371,TRUE
228943,"chr6",13069544,13071037,1494,"*","chr6:13069544-13071037",3013,7542,TRUE
290484,"chr9",99243061,99244017,957,"*","chr9:99243061-99244017",3012,9683,TRUE
1169,"chr1",20653705,20654747,1043,"*","chr1:20653705-20654747",3011,30,TRUE
43233,"chr11",54955734,54956532,799,"*","chr11:54955734-54956532",3011,1352,TRUE
172485,"chr2",168104473,168105721,1249,"*","chr2:168104473-168105721",3010,5685,TRUE
292721,"chr9",114639713,114640568,856,"*","chr9:114639713-114640568",3010,9803,TRUE
133667,"chr18",20895450,20897173,1724,"*","chr18:20895450-20897173",3009,4374,TRUE
145825,"chr19",27429575,27430455,881,"*","chr19:27429575-27430455",3009,4817,TRUE
43209,"chr11",54897539,54898237,699,"*","chr11:54897539-54898237",3005,1349,TRUE
70725,"chr13",23697606,23698934,1329,"*","chr13:23697606-23698934",3005,2388,TRUE
140436,"chr18",74267708,74268638,931,"*","chr18:74267708-74268638",3005,4566,TRUE
215217,"chr5",63968470,63969467,998,"*","chr5:63968470-63969467",3005,7062,TRUE
165306,"chr2",122117982,122118835,854,"*","chr2:122117982-122118835",3004,5428,TRUE
112478,"chr16",30187618,30188639,1022,"*","chr16:30187618-30188639",3003,3701,TRUE
294100,"chr9",121382595,121383728,1134,"*","chr9:121382595-121383728",2999,9840,TRUE
43068,"chr11",54027847,54029244,1398,"*","chr11:54027847-54029244",2998,1339,TRUE
143519,"chr19",8941537,8942762,1226,"*","chr19:8941537-8942762",2997,4745,TRUE
75077,"chr13",51848745,51849930,1186,"*","chr13:51848745-51849930",2996,2499,TRUE
88567,"chr14",51064661,51065763,1103,"*","chr14:51064661-51065763",2995,2894,TRUE
44176,"chr11",60931318,60932623,1306,"*","chr11:60931318-60932623",2993,1396,TRUE
124535,"chr17",34187080,34188158,1079,"*","chr17:34187080-34188158",2992,4093,TRUE
161607,"chr2",90474922,90475579,658,"*","chr2:90474922-90475579",2991,5309,TRUE
291923,"chr9",108490438,108491458,1021,"*","chr9:108490438-108491458",2991,9761,TRUE
157033,"chr2",49349712,49350535,824,"*","chr2:49349712-49350535",2988,5221,TRUE
42994,"chr11",53762891,53764565,1675,"*","chr11:53762891-53764565",2987,1335,TRUE
41221,"chr11",40733294,40734230,937,"*","chr11:40733294-40734230",2986,1276,TRUE
163224,"chr2",104493095,104494943,1849,"*","chr2:104493095-104494943",2983,5359,TRUE
186090,"chr3",121814467,121815819,1353,"*","chr3:121814467-121815819",2983,6104,TRUE
225784,"chr5",138994838,138996749,1912,"*","chr5:138994838-138996749",2983,7439,TRUE
292256,"chr9",110781340,110782359,1020,"*","chr9:110781340-110782359",2982,9795,TRUE
235026,"chr6",72216444,72217459,1016,"*","chr6:72216444-72217459",2981,7713,TRUE
177800,"chr3",41580661,41582195,1535,"*","chr3:41580661-41582195",2980,5815,TRUE
25534,"chr10",40024822,40025743,922,"*","chr10:40024822-40025743",2977,678,TRUE
285621,"chr9",63132155,63133568,1414,"*","chr9:63132155-63133568",2977,9545,TRUE
52813,"chr11",107379451,107380545,1095,"*","chr11:107379451-107380545",2976,1861,TRUE
46468,"chr11",74847901,74848836,936,"*","chr11:74847901-74848836",2975,1524,TRUE
95846,"chr14",122106865,122108073,1209,"*","chr14:122106865-122108073",2975,3090,TRUE
34021,"chr10",105841034,105841827,794,"*","chr10:105841034-105841827",2974,1010,TRUE
148152,"chr19",43752744,43753768,1025,"*","chr19:43752744-43753768",2974,4893,TRUE
151942,"chr2",10079901,10080927,1027,"*","chr2:10079901-10080927",2971,5012,TRUE
39036,"chr11",20249028,20249906,879,"*","chr11:20249028-20249906",2970,1213,TRUE
145100,"chr19",23133055,23133917,863,"*","chr19:23133055-23133917",2968,4795,TRUE
207904,"chr4",149166379,149167297,919,"*","chr4:149166379-149167297",2968,6802,TRUE
100429,"chr15",51990507,51992258,1752,"*","chr15:51990507-51992258",2967,3201,TRUE
168531,"chr2",145859250,145861081,1832,"*","chr2:145859250-145861081",2967,5522,TRUE
16583,"chr1",165193583,165194884,1302,"*","chr1:165193583-165194884",2965,466,TRUE
53836,"chr11",113683334,113684925,1592,"*","chr11:113683334-113684925",2965,1881,TRUE
231851,"chr6",39592240,39593168,929,"*","chr6:39592240-39593168",2965,7617,TRUE
30561,"chr10",80160919,80162084,1166,"*","chr10:80160919-80162084",2964,872,TRUE
142951,"chr19",5877816,5879248,1433,"*","chr19:5877816-5879248",2963,4678,TRUE
98999,"chr15",35155382,35156250,869,"*","chr15:35155382-35156250",2961,3158,TRUE
128031,"chr17",66076448,66077844,1397,"*","chr17:66076448-66077844",2961,4243,TRUE
129235,"chr17",74338468,74339789,1322,"*","chr17:74338468-74339789",2961,4273,TRUE
143483,"chr19",8712964,8714227,1264,"*","chr19:8712964-8714227",2961,4730,TRUE
159269,"chr2",69205811,69206634,824,"*","chr2:69205811-69206634",2961,5259,TRUE
261407,"chr7",141581346,141581940,595,"*","chr7:141581346-141581940",2961,8727,TRUE
269271,"chr8",71469037,71469498,462,"*","chr8:71469037-71469498",2960,8974,TRUE
153231,"chr2",21205160,21206247,1088,"*","chr2:21205160-21206247",2959,5037,TRUE
193449,"chr4",41124138,41124788,651,"*","chr4:41124138-41124788",2958,6269,TRUE
54218,"chr11",115419738,115420847,1110,"*","chr11:115419738-115420847",2957,1892,TRUE
90723,"chr14",65833801,65834431,631,"*","chr14:65833801-65834431",2956,2983,TRUE
29723,"chr10",75644027,75644732,706,"*","chr10:75644027-75644732",2954,802,TRUE
269652,"chr8",75108758,75109881,1124,"*","chr8:75108758-75109881",2954,8997,TRUE
185207,"chr3",108911032,108912289,1258,"*","chr3:108911032-108912289",2953,6082,TRUE
284856,"chr9",59723235,59724680,1446,"*","chr9:59723235-59724680",2953,9519,TRUE
88942,"chr14",54863643,54864593,951,"*","chr14:54863643-54864593",2952,2916,TRUE
209414,"chr4",155624417,155625204,788,"*","chr4:155624417-155625204",2950,6873,TRUE
242694,"chr6",129212492,129213361,870,"*","chr6:129212492-129213361",2949,7965,TRUE
257751,"chr7",119511224,119511809,586,"*","chr7:119511224-119511809",2949,8575,TRUE
77715,"chr13",71272014,71273096,1083,"*","chr13:71272014-71273096",2948,2586,TRUE
135378,"chr18",36744267,36745203,937,"*","chr18:36744267-36745203",2948,4449,TRUE
20966,"chr1",193173101,193174088,988,"*","chr1:193173101-193174088",2947,589,TRUE
246667,"chr7",25221299,25221984,686,"*","chr7:25221299-25221984",2947,8131,TRUE
27464,"chr10",59899487,59900444,958,"*","chr10:59899487-59900444",2946,737,TRUE
291471,"chr9",106236225,106237782,1558,"*","chr9:106236225-106237782",2946,9712,TRUE
29975,"chr10",77032673,77034182,1510,"*","chr10:77032673-77034182",2944,824,TRUE
6714,"chr1",74030576,74031652,1077,"*","chr1:74030576-74031652",2943,171,TRUE
153930,"chr2",27009459,27010517,1059,"*","chr2:27009459-27010517",2940,5080,TRUE
137317,"chr18",53861749,53862682,934,"*","chr18:53861749-53862682",2939,4498,TRUE
162757,"chr2",102185424,102186868,1445,"*","chr2:102185424-102186868",2939,5350,TRUE
59301,"chr12",35046801,35048274,1474,"*","chr12:35046801-35048274",2938,2083,TRUE
148006,"chr19",42752297,42753759,1463,"*","chr19:42752297-42753759",2935,4887,TRUE
201181,"chr4",108619256,108620554,1299,"*","chr4:108619256-108620554",2935,6474,TRUE
29119,"chr10",70181410,70182335,926,"*","chr10:70181410-70182335",2934,783,TRUE
135231,"chr18",35941734,35943062,1329,"*","chr18:35941734-35943062",2932,4438,TRUE
273510,"chr8",106136856,106137634,779,"*","chr8:106136856-106137634",2931,9145,TRUE
9438,"chr1",91446075,91446714,640,"*","chr1:91446075-91446714",2930,263,TRUE
155343,"chr2",32775391,32776091,701,"*","chr2:32775391-32776091",2930,5169,TRUE
37274,"chr11",4197474,4198346,873,"*","chr11:4197474-4198346",2929,1154,TRUE
54089,"chr11",114865840,114867994,2155,"*","chr11:114865840-114867994",2929,1885,TRUE
208159,"chr4",150008238,150009459,1222,"*","chr4:150008238-150009459",2929,6813,TRUE
265340,"chr8",31149575,31150642,1068,"*","chr8:31149575-31150642",2928,8843,TRUE
183631,"chr3",99140878,99141761,884,"*","chr3:99140878-99141761",2927,6021,TRUE
225868,"chr5",139317227,139318193,967,"*","chr5:139317227-139318193",2926,7443,TRUE
227043,"chr5",146220778,146221798,1021,"*","chr5:146220778-146221798",2924,7496,TRUE
1445,"chr1",23761243,23763341,2099,"*","chr1:23761243-23763341",2922,35,TRUE
247742,"chr7",34388911,34390917,2007,"*","chr7:34388911-34390917",2922,8227,TRUE
235888,"chr6",83506595,83507382,788,"*","chr6:83506595-83507382",2921,7750,TRUE
32807,"chr10",94688111,94689528,1418,"*","chr10:94688111-94689528",2920,989,TRUE
39555,"chr11",23633083,23634140,1058,"*","chr11:23633083-23634140",2920,1236,TRUE
44864,"chr11",64978872,64979545,674,"*","chr11:64978872-64979545",2920,1418,TRUE
265629,"chr8",33986788,33988247,1460,"*","chr8:33986788-33988247",2919,8855,TRUE
287857,"chr9",74952261,74954217,1957,"*","chr9:74952261-74954217",2919,9610,TRUE
202811,"chr4",120815429,120816204,776,"*","chr4:120815429-120816204",2918,6552,TRUE
261377,"chr7",141467160,141469393,2234,"*","chr7:141467160-141469393",2917,8723,TRUE
146554,"chr19",32322443,32323724,1282,"*","chr19:32322443-32323724",2914,4840,TRUE
259004,"chr7",127841089,127842859,1771,"*","chr7:127841089-127842859",2913,8651,TRUE
72608,"chr13",37597375,37598706,1332,"*","chr13:37597375-37598706",2912,2426,TRUE
142856,"chr19",5529327,5530514,1188,"*","chr19:5529327-5530514",2912,4665,TRUE
54329,"chr11",115823683,115824420,738,"*","chr11:115823683-115824420",2910,1902,TRUE
273679,"chr8",106935399,106937244,1846,"*","chr8:106935399-106937244",2910,9152,TRUE
43202,"chr11",54881102,54881733,632,"*","chr11:54881102-54881733",2909,1347,TRUE
173189,"chr2",172370343,172371288,946,"*","chr2:172370343-172371288",2909,5696,TRUE
170568,"chr2",158767654,158768398,745,"*","chr2:158767654-158768398",2908,5610,TRUE
26001,"chr10",42478102,42478957,856,"*","chr10:42478102-42478957",2907,702,TRUE
283414,"chr9",50528083,50529073,991,"*","chr9:50528083-50529073",2905,9460,TRUE
38203,"chr11",9048470,9049310,841,"*","chr11:9048470-9049310",2904,1196,TRUE
124219,"chr17",31965446,31966275,830,"*","chr17:31965446-31966275",2902,4058,TRUE
247787,"chr7",34654586,34656032,1447,"*","chr7:34654586-34656032",2902,8229,TRUE
209239,"chr4",154963907,154964834,928,"*","chr4:154963907-154964834",2900,6859,TRUE
201039,"chr4",107889631,107890522,892,"*","chr4:107889631-107890522",2899,6467,TRUE
677,"chr1",13659766,13661182,1417,"*","chr1:13659766-13661182",2898,22,TRUE
108847,"chr16",4679318,4680164,847,"*","chr16:4679318-4680164",2898,3572,TRUE
109288,"chr16",8513049,8513847,799,"*","chr16:8513049-8513847",2897,3589,TRUE
127241,"chr17",56935183,56936135,953,"*","chr17:56935183-56936135",2897,4223,TRUE
266916,"chr8",46163213,46164087,875,"*","chr8:46163213-46164087",2897,8876,TRUE
31574,"chr10",86021610,86022837,1228,"*","chr10:86021610-86022837",2896,955,TRUE
92798,"chr14",78848591,78849782,1192,"*","chr14:78848591-78849782",2896,3038,TRUE
194487,"chr4",47473920,47475008,1089,"*","chr4:47473920-47475008",2895,6327,TRUE
241810,"chr6",124740441,124741866,1426,"*","chr6:124740441-124741866",2895,7926,TRUE
145789,"chr19",27218782,27220091,1310,"*","chr19:27218782-27220091",2894,4816,TRUE
208358,"chr4",150685045,150686204,1160,"*","chr4:150685045-150686204",2894,6824,TRUE
39996,"chr11",30266991,30269253,2263,"*","chr11:30266991-30269253",2892,1249,TRUE
54142,"chr11",115164453,115165743,1291,"*","chr11:115164453-115165743",2892,1888,TRUE
2200,"chr1",36013707,36014556,850,"*","chr1:36013707-36014556",2891,44,TRUE
12411,"chr1",132007407,132008667,1261,"*","chr1:132007407-132008667",2891,337,TRUE
16501,"chr1",164713871,164715582,1712,"*","chr1:164713871-164715582",2891,463,TRUE
19623,"chr1",185362736,185364046,1311,"*","chr1:185362736-185364046",2891,561,TRUE
234770,"chr6",70811800,70813140,1341,"*","chr6:70811800-70813140",2891,7700,TRUE
205049,"chr4",134286881,134288245,1365,"*","chr4:134286881-134288245",2889,6674,TRUE
189119,"chr3",145649236,145651066,1831,"*","chr3:145649236-145651066",2888,6173,TRUE
221313,"chr5",113735362,113736291,930,"*","chr5:113735362-113736291",2888,7223,TRUE
47181,"chr11",77762984,77764499,1516,"*","chr11:77762984-77764499",2883,1557,TRUE
209699,"chr5",4103970,4105135,1166,"*","chr5:4103970-4105135",2883,6901,TRUE
49993,"chr11",94548252,94549643,1392,"*","chr11:94548252-94549643",2881,1684,TRUE
103450,"chr15",76477131,76478340,1210,"*","chr15:76477131-76478340",2881,3287,TRUE
126820,"chr17",51178299,51179886,1588,"*","chr17:51178299-51179886",2881,4196,TRUE
134576,"chr18",32138739,32140097,1359,"*","chr18:32138739-32140097",2881,4397,TRUE
57635,"chr12",17741695,17742537,843,"*","chr12:17741695-17742537",2880,2040,TRUE
85649,"chr14",25480998,25481912,915,"*","chr14:25480998-25481912",2878,2802,TRUE
75749,"chr13",55152603,55153633,1031,"*","chr13:55152603-55153633",2875,2519,TRUE
229757,"chr6",24347651,24349114,1464,"*","chr6:24347651-24349114",2874,7552,TRUE
12736,"chr1",133309623,133310938,1316,"*","chr1:133309623-133310938",2873,354,TRUE
215741,"chr5",66097806,66098885,1080,"*","chr5:66097806-66098885",2871,7084,TRUE
97042,"chr15",10713912,10715675,1764,"*","chr15:10713912-10715675",2867,3115,TRUE
223359,"chr5",123343849,123345766,1918,"*","chr5:123343849-123345766",2866,7317,TRUE
144693,"chr19",18712819,18713819,1001,"*","chr19:18712819-18713819",2864,4787,TRUE
64905,"chr12",86871935,86872947,1013,"*","chr12:86871935-86872947",2862,2226,TRUE
129127,"chr17",73709220,73711214,1995,"*","chr17:73709220-73711214",2862,4268,TRUE
84743,"chr14",20865539,20867161,1623,"*","chr14:20865539-20867161",2861,2774,TRUE
170402,"chr2",158113176,158114426,1251,"*","chr2:158113176-158114426",2859,5605,TRUE
286505,"chr9",66974568,66975830,1263,"*","chr9:66974568-66975830",2859,9586,TRUE
2215,"chr1",36074772,36075624,853,"*","chr1:36074772-36075624",2857,47,TRUE
161759,"chr2",91182449,91183696,1248,"*","chr2:91182449-91183696",2857,5319,TRUE
223432,"chr5",123720654,123721459,806,"*","chr5:123720654-123721459",2856,7323,TRUE
223843,"chr5",125404836,125406911,2076,"*","chr5:125404836-125406911",2856,7348,TRUE
267337,"chr8",47970528,47971625,1098,"*","chr8:47970528-47971625",2856,8891,TRUE
275297,"chr8",117307945,117309425,1481,"*","chr8:117307945-117309425",2855,9205,TRUE
119461,"chr16",95701855,95702992,1138,"*","chr16:95701855-95702992",2854,3857,TRUE
291452,"chr9",106170099,106172064,1966,"*","chr9:106170099-106172064",2854,9710,TRUE
75052,"chr13",51777050,51778409,1360,"*","chr13:51777050-51778409",2853,2496,TRUE
113577,"chr16",35022147,35023251,1105,"*","chr16:35022147-35023251",2851,3736,TRUE
272396,"chr8",94214371,94215119,749,"*","chr8:94214371-94215119",2851,9091,TRUE
74223,"chr13",46019013,46020159,1147,"*","chr13:46019013-46020159",2850,2472,TRUE
148758,"chr19",46503511,46504579,1069,"*","chr19:46503511-46504579",2848,4931,TRUE
24880,"chr10",30802682,30803745,1064,"*","chr10:30802682-30803745",2847,664,TRUE
268519,"chr8",64947002,64948008,1007,"*","chr8:64947002-64948008",2845,8914,TRUE
16341,"chr1",163779459,163780130,672,"*","chr1:163779459-163780130",2844,452,TRUE
217714,"chr5",88586972,88588099,1128,"*","chr5:88586972-88588099",2844,7128,TRUE
30445,"chr10",79815517,79816570,1054,"*","chr10:79815517-79816570",2843,852,TRUE
171296,"chr2",163994758,163995866,1109,"*","chr2:163994758-163995866",2842,5630,TRUE
161858,"chr2",91710281,91711241,961,"*","chr2:91710281-91711241",2839,5327,TRUE
145968,"chr19",28621521,28622592,1072,"*","chr19:28621521-28622592",2838,4821,TRUE
215708,"chr5",66014075,66015055,981,"*","chr5:66014075-66015055",2838,7079,TRUE
223602,"chr5",124444786,124447060,2275,"*","chr5:124444786-124447060",2838,7334,TRUE
26336,"chr10",44267981,44268981,1001,"*","chr10:44267981-44268981",2835,711,TRUE
129897,"chr17",79895177,79896531,1355,"*","chr17:79895177-79896531",2835,4287,TRUE
83860,"chr14",12112496,12113225,730,"*","chr14:12112496-12113225",2834,2745,TRUE
178343,"chr3",52101901,52103464,1564,"*","chr3:52101901-52103464",2834,5829,TRUE
160525,"chr2",75831870,75832926,1057,"*","chr2:75831870-75832926",2833,5289,TRUE
124915,"chr17",35979111,35980910,1800,"*","chr17:35979111-35980910",2832,4131,TRUE
237483,"chr6",91746069,91747252,1184,"*","chr6:91746069-91747252",2832,7828,TRUE
35800,"chr10",120978112,120979861,1750,"*","chr10:120978112-120979861",2831,1055,TRUE
276833,"chr8",123982444,123983476,1033,"*","chr8:123982444-123983476",2830,9261,TRUE
203257,"chr4",124801939,124802903,965,"*","chr4:124801939-124802903",2829,6569,TRUE
86548,"chr14",30650979,30651589,611,"*","chr14:30650979-30651589",2827,2834,TRUE
6704,"chr1",74008528,74009534,1007,"*","chr1:74008528-74009534",2822,168,TRUE
88355,"chr14",48446093,48447004,912,"*","chr14:48446093-48447004",2822,2884,TRUE
225611,"chr5",137741087,137742095,1009,"*","chr5:137741087-137742095",2821,7423,TRUE
136578,"chr18",46741420,46742771,1352,"*","chr18:46741420-46742771",2820,4484,TRUE
285065,"chr9",60794006,60795281,1276,"*","chr9:60794006-60795281",2820,9522,TRUE
255862,"chr7",108934042,108934933,892,"*","chr7:108934042-108934933",2818,8520,TRUE
46342,"chr11",73325985,73327093,1109,"*","chr11:73325985-73327093",2816,1512,TRUE
217790,"chr5",89027650,89028438,789,"*","chr5:89027650-89028438",2816,7135,TRUE
250711,"chr7",67222262,67222944,683,"*","chr7:67222262-67222944",2815,8363,TRUE
124455,"chr17",33817202,33818432,1231,"*","chr17:33817202-33818432",2814,4076,TRUE
199588,"chr4",100123584,100124530,947,"*","chr4:100123584-100124530",2813,6432,TRUE
240358,"chr6",114968526,114969514,989,"*","chr6:114968526-114969514",2813,7881,TRUE
98508,"chr15",31407094,31408142,1049,"*","chr15:31407094-31408142",2810,3145,TRUE
241857,"chr6",124903637,124905024,1388,"*","chr6:124903637-124905024",2810,7933,TRUE
90463,"chr14",64440118,64441297,1180,"*","chr14:64440118-64441297",2809,2974,TRUE
242625,"chr6",128798934,128800044,1111,"*","chr6:128798934-128800044",2809,7960,TRUE
291992,"chr9",108853840,108854939,1100,"*","chr9:108853840-108854939",2809,9772,TRUE
14343,"chr1",151158058,151159656,1599,"*","chr1:151158058-151159656",2808,394,TRUE
75377,"chr13",53067572,53069015,1444,"*","chr13:53067572-53069015",2806,2507,TRUE
105379,"chr15",84987510,84988941,1432,"*","chr15:84987510-84988941",2806,3397,TRUE
49936,"chr11",94403637,94405378,1742,"*","chr11:94403637-94405378",2805,1683,TRUE
58810,"chr12",31263997,31264576,580,"*","chr12:31263997-31264576",2805,2069,TRUE
3374,"chr1",42741648,42742760,1113,"*","chr1:42741648-42742760",2804,79,TRUE
267338,"chr8",47974119,47975471,1353,"*","chr8:47974119-47975471",2804,8892,TRUE
73975,"chr13",45001083,45002775,1693,"*","chr13:45001083-45002775",2803,2466,TRUE
105528,"chr15",85653037,85654663,1627,"*","chr15:85653037-85654663",2803,3402,TRUE
47377,"chr11",78550222,78551226,1005,"*","chr11:78550222-78551226",2802,1578,TRUE
106018,"chr15",89178953,89179829,877,"*","chr15:89178953-89179829",2801,3431,TRUE
44989,"chr11",65806551,65807723,1173,"*","chr11:65806551-65807723",2798,1420,TRUE
142823,"chr19",5366240,5367276,1037,"*","chr19:5366240-5367276",2798,4657,TRUE
193492,"chr4",41314130,41315402,1273,"*","chr4:41314130-41315402",2798,6272,TRUE
30438,"chr10",79801907,79802886,980,"*","chr10:79801907-79802886",2796,850,TRUE
164476,"chr2",117119677,117121722,2046,"*","chr2:117119677-117121722",2795,5385,TRUE
273302,"chr8",105170254,105171855,1602,"*","chr8:105170254-105171855",2795,9126,TRUE
127033,"chr17",55958939,55959822,884,"*","chr17:55958939-55959822",2793,4204,TRUE
36832,"chr10",128035313,128036535,1223,"*","chr10:128035313-128036535",2792,1096,TRUE
163366,"chr2",105223788,105224816,1029,"*","chr2:105223788-105224816",2791,5365,TRUE
290549,"chr9",99629268,99630575,1308,"*","chr9:99629268-99630575",2791,9686,TRUE
265530,"chr8",33731696,33732627,932,"*","chr8:33731696-33732627",2790,8851,TRUE
84599,"chr14",20158842,20160391,1550,"*","chr14:20158842-20160391",2788,2759,TRUE
199014,"chr4",95793679,95795804,2126,"*","chr4:95793679-95795804",2787,6412,TRUE
113804,"chr16",36071205,36072587,1383,"*","chr16:36071205-36072587",2784,3741,TRUE
248767,"chr7",44670729,44671426,698,"*","chr7:44670729-44671426",2784,8275,TRUE
273433,"chr8",105700620,105702003,1384,"*","chr8:105700620-105702003",2783,9136,TRUE
237145,"chr6",90369284,90370669,1386,"*","chr6:90369284-90370669",2781,7804,TRUE
54973,"chr11",117968653,117970352,1700,"*","chr11:117968653-117970352",2779,1938,TRUE
184778,"chr3",106547346,106548764,1419,"*","chr3:106547346-106548764",2779,6056,TRUE
276691,"chr8",123235673,123236833,1161,"*","chr8:123235673-123236833",2779,9251,TRUE
252451,"chr7",79659826,79660569,744,"*","chr7:79659826-79660569",2778,8393,TRUE
81163,"chr13",103773724,103774974,1251,"*","chr13:103773724-103774974",2777,2671,TRUE
164724,"chr2",118510344,118511052,709,"*","chr2:118510344-118511052",2777,5389,TRUE
245611,"chr7",4792617,4793303,687,"*","chr7:4792617-4793303",2777,8038,TRUE
117940,"chr16",87432273,87432999,727,"*","chr16:87432273-87432999",2775,3817,TRUE
172250,"chr2",167421361,167422352,992,"*","chr2:167421361-167422352",2774,5668,TRUE
38117,"chr11",8634607,8635472,866,"*","chr11:8634607-8635472",2773,1192,TRUE
39475,"chr11",22847385,22848642,1258,"*","chr11:22847385-22848642",2773,1227,TRUE
122869,"chr17",26972698,26973588,891,"*","chr17:26972698-26973588",2772,4003,TRUE
17595,"chr1",171270012,171271121,1110,"*","chr1:171270012-171271121",2770,492,TRUE
290383,"chr9",98563269,98564173,905,"*","chr9:98563269-98564173",2769,9680,TRUE
108876,"chr16",4789532,4790651,1120,"*","chr16:4789532-4790651",2768,3575,TRUE
151348,"chr2",4880911,4882899,1989,"*","chr2:4880911-4882899",2768,5001,TRUE
188892,"chr3",144204725,144206078,1354,"*","chr3:144204725-144206078",2768,6168,TRUE
271396,"chr8",88118553,88119255,703,"*","chr8:88118553-88119255",2767,9062,TRUE
240328,"chr6",114888888,114889546,659,"*","chr6:114888888-114889546",2766,7879,TRUE
257950,"chr7",121034073,121035940,1868,"*","chr7:121034073-121035940",2766,8590,TRUE
43606,"chr11",57998906,57999546,641,"*","chr11:57998906-57999546",2764,1361,TRUE
197788,"chr4",83323666,83324876,1211,"*","chr4:83323666-83324876",2764,6387,TRUE
221547,"chr5",114657522,114658827,1306,"*","chr5:114657522-114658827",2764,7234,TRUE
19111,"chr1",182439383,182440417,1035,"*","chr1:182439383-182440417",2762,546,TRUE
238383,"chr6",97446424,97447735,1312,"*","chr6:97446424-97447735",2762,7842,TRUE
47019,"chr11",76846749,76847481,733,"*","chr11:76846749-76847481",2761,1550,TRUE
134873,"chr18",34220670,34221933,1264,"*","chr18:34220670-34221933",2761,4407,TRUE
175108,"chr3",14578536,14579459,924,"*","chr3:14578536-14579459",2759,5753,TRUE
207809,"chr4",148903116,148903984,869,"*","chr4:148903116-148903984",2759,6798,TRUE
247122,"chr7",28596466,28597503,1038,"*","chr7:28596466-28597503",2759,8182,TRUE
