"peak_index","seqnames","start","end","width","strand","name","peak_detection","top_peak_col","p_value","fdr","is_batch_peak"
50184,"chr11",95309638,95310817,1180,"*","chr11:95309638-95310817",5745,1689,0.300073407616617,0.374810651532122,FALSE
75803,"chr13",55444563,55445856,1294,"*","chr13:55444563-55445856",5743,2530,0.0370710260092388,0.058050463528404,FALSE
210758,"chr5",20881660,20882787,1128,"*","chr5:20881660-20882787",5739,6916,0.702840557677616,0.771165852180838,FALSE
245615,"chr7",4812099,4813251,1153,"*","chr7:4812099-4813251",5736,8039,0.313332580899785,0.389136339915283,FALSE
144035,"chr19",12795531,12797034,1504,"*","chr19:12795531-12797034",5734,4777,0.0337159162192578,0.0532636907097279,FALSE
155219,"chr2",32451187,32452542,1356,"*","chr2:32451187-32452542",5731,5158,0.182327792377233,0.241942399651317,FALSE
224283,"chr5",129941318,129942325,1008,"*","chr5:129941318-129942325",5729,7362,7.09708665584532e-14,5.40113139714256e-13,TRUE
54401,"chr11",116086708,116088721,2014,"*","chr11:116086708-116088721",5728,1909,0.00873284315354124,0.0155675962362715,TRUE
225621,"chr5",137785972,137788048,2077,"*","chr5:137785972-137788048",5727,7426,1.21825648167299e-07,4.59372730645922e-07,TRUE
30690,"chr10",80676351,80677056,706,"*","chr10:80676351-80677056",5715,894,2.29872966669352e-12,1.4792340197513e-11,TRUE
278080,"chr9",4309298,4310261,964,"*","chr9:4309298-4310261",5712,9295,0.580133824676366,0.656557067311415,FALSE
101124,"chr15",58075545,58077409,1865,"*","chr15:58075545-58077409",5707,3214,0.477263377432684,0.558202780623022,FALSE
180771,"chr3",79628366,79629864,1499,"*","chr3:79628366-79629864",5707,5872,0.150380947060267,0.203547573173074,FALSE
143175,"chr19",6921712,6922606,895,"*","chr19:6921712-6922606",5705,4705,0.00205841437284483,0.00420256098988328,TRUE
149478,"chr19",53141965,53143114,1150,"*","chr19:53141965-53143114",5703,4947,7.68629088252948e-09,3.34186560109978e-08,TRUE
10389,"chr1",106171211,106172070,860,"*","chr1:106171211-106172070",5701,292,0.0464807177407923,0.0712894443877183,FALSE
264675,"chr8",25016516,25017589,1074,"*","chr8:25016516-25017589",5690,8823,0.0133518103676645,0.0229886542142985,TRUE
251697,"chr7",73558432,73559186,755,"*","chr7:73558432-73559186",5689,8379,0.00192482720022394,0.00394108763354614,TRUE
30433,"chr10",79780013,79781140,1128,"*","chr10:79780013-79781140",5686,848,2.23186292929055e-08,9.18462110819158e-08,TRUE
122313,"chr17",24527538,24528503,966,"*","chr17:24527538-24528503",5685,3960,0.0180001446348678,0.0300848621196856,TRUE
78421,"chr13",80885403,80886577,1175,"*","chr13:80885403-80886577",5682,2605,0.000127880465277581,0.000320021184378332,TRUE
30501,"chr10",79984342,79985536,1195,"*","chr10:79984342-79985536",5681,860,0.016192485899912,0.0272784465968868,TRUE
245920,"chr7",16098148,16098958,811,"*","chr7:16098148-16098958",5675,8073,5.70280813449951e-07,1.98091659109189e-06,TRUE
122581,"chr17",25832721,25833880,1160,"*","chr17:25832721-25833880",5674,3976,0.099374957649033,0.140678026116978,FALSE
169735,"chr2",154790652,154792597,1946,"*","chr2:154790652-154792597",5666,5572,0.000260731818135976,0.000617555230070998,TRUE
51335,"chr11",100397126,100398369,1244,"*","chr11:100397126-100398369",5662,1764,0.254947236001405,0.324195366227626,FALSE
92229,"chr14",75844637,75846138,1502,"*","chr14:75844637-75846138",5654,3026,0.00210175128185917,0.00428055250887814,TRUE
257555,"chr7",118242991,118244484,1494,"*","chr7:118242991-118244484",5652,8569,0.00856698404434153,0.0153200716100528,TRUE
80272,"chr13",98814744,98815985,1242,"*","chr13:98814744-98815985",5637,2652,0.505400793143702,0.586447891788932,FALSE
177178,"chr3",37419211,37420596,1386,"*","chr3:37419211-37420596",5637,5803,0.588634294988263,0.665273841532848,FALSE
254879,"chr7",99140965,99141865,901,"*","chr7:99140965-99141865",5636,8475,1,1,FALSE
16054,"chr1",161876429,161877600,1172,"*","chr1:161876429-161877600",5633,442,0.251802765825157,0.32076785455434,FALSE
99631,"chr15",38518206,38520090,1885,"*","chr15:38518206-38520090",5632,3180,0.214951549497181,0.278905240318598,FALSE
9608,"chr1",92180153,92181244,1092,"*","chr1:92180153-92181244",5629,269,0.769556623493041,0.831773263611155,FALSE
87656,"chr14",40966580,40967605,1026,"*","chr14:40966580-40967605",5627,2862,2.10644109197453e-06,6.83940186008624e-06,TRUE
279530,"chr9",22002495,22003343,849,"*","chr9:22002495-22003343",5624,9351,0.3632284087365,0.442314185017658,FALSE
4423,"chr1",55052393,55053608,1216,"*","chr1:55052393-55053608",5620,108,0.0213788269145287,0.0351741146997839,TRUE
105966,"chr15",88861875,88862817,943,"*","chr15:88861875-88862817",5620,3421,0.0121417654903621,0.021079453976323,TRUE
88859,"chr14",54517225,54518024,800,"*","chr14:54517225-54518024",5619,2908,0.652859431635107,0.725399368483452,FALSE
39367,"chr11",22286469,22287734,1266,"*","chr11:22286469-22287734",5616,1224,1,1,FALSE
14483,"chr1",151754954,151755863,910,"*","chr1:151754954-151755863",5613,401,0.155077613316865,0.20916861790783,FALSE
192,"chr1",7088450,7089463,1014,"*","chr1:7088450-7089463",5611,5,0.551479267712324,0.628681335741363,FALSE
57827,"chr12",24650838,24652553,1716,"*","chr12:24650838-24652553",5610,2051,0.00290325557717706,0.00576500313180511,TRUE
52029,"chr11",103267030,103268146,1117,"*","chr11:103267030-103268146",5607,1821,0.0237450601320555,0.0387040386346626,TRUE
117556,"chr16",84834384,84836594,2211,"*","chr16:84834384-84836594",5607,3809,0.568329324933069,0.644949302012107,FALSE
68402,"chr12",113155312,113156923,1612,"*","chr12:113155312-113156923",5602,2329,0.407060742448178,0.486651906373689,FALSE
220629,"chr5",110770258,110771372,1115,"*","chr5:110770258-110771372",5602,7214,0.000158325323426586,0.000391119870124966,TRUE
46464,"chr11",74832004,74832745,742,"*","chr11:74832004-74832745",5594,1521,8.88415977032178e-06,2.62069609744005e-05,TRUE
62798,"chr12",76403648,76404697,1050,"*","chr12:76403648-76404697",5594,2160,0.134160814974082,0.183631008724449,FALSE
168172,"chr2",143914833,143916087,1255,"*","chr2:143914833-143916087",5593,5514,0.00938967772955189,0.0166247835154956,TRUE
124734,"chr17",35164663,35165766,1104,"*","chr17:35164663-35165766",5590,4111,1.10855710827046e-05,3.22568189974498e-05,TRUE
263161,"chr8",11555360,11556660,1301,"*","chr8:11555360-11556660",5585,8783,0.00332891481120167,0.00652266012950392,TRUE
284311,"chr9",57073113,57074064,952,"*","chr9:57073113-57074064",5579,9497,0.236117057591988,0.304039476682962,FALSE
251063,"chr7",68748598,68749884,1287,"*","chr7:68748598-68749884",5578,8373,1,1,FALSE
246638,"chr7",25076922,25077709,788,"*","chr7:25076922-25077709",5576,8129,0.191091759344365,0.251966982257865,FALSE
84757,"chr14",20928949,20929896,948,"*","chr14:20928949-20929896",5574,2775,0.0136905209162347,0.0234828832182413,TRUE
293681,"chr9",119322282,119323367,1086,"*","chr9:119322282-119323367",5574,9823,0.668569983816067,0.740059756271936,FALSE
62640,"chr12",75669162,75670167,1006,"*","chr12:75669162-75670167",5573,2154,0.131287218585846,0.180191076840305,FALSE
99579,"chr15",38298963,38299951,989,"*","chr15:38298963-38299951",5568,3177,8.63907728008588e-11,4.71565353716478e-10,TRUE
245661,"chr7",5061084,5062763,1680,"*","chr7:5061084-5062763",5558,8046,0.00287262867153352,0.00571326306987574,TRUE
46628,"chr11",75462272,75463540,1269,"*","chr11:75462272-75463540",5556,1534,0.465692925705196,0.546223221629763,FALSE
250163,"chr7",63938695,63940062,1368,"*","chr7:63938695-63940062",5556,8351,0.183139063163556,0.242890004195698,FALSE
60542,"chr12",52503334,52505002,1669,"*","chr12:52503334-52505002",5555,2101,0.065391843965082,0.0971358347669073,FALSE
183971,"chr3",101516714,101517719,1006,"*","chr3:101516714-101517719",5555,6031,6.95188882126693e-10,3.43133702925317e-09,TRUE
107691,"chr15",99723997,99726141,2145,"*","chr15:99723997-99726141",5551,3494,1,1,FALSE
161770,"chr2",91264828,91265588,761,"*","chr2:91264828-91265588",5551,5323,0.305786576395034,0.380994986786736,FALSE
127111,"chr17",56325637,56326365,729,"*","chr17:56325637-56326365",5549,4214,0.85556262988531,0.909592419610153,FALSE
146638,"chr19",32755786,32758304,2519,"*","chr19:32755786-32758304",5545,4844,1,1,FALSE
42929,"chr11",53430530,53431599,1070,"*","chr11:53430530-53431599",5542,1333,0.00425781447675281,0.00816298787721015,TRUE
103787,"chr15",78173759,78174741,983,"*","chr15:78173759-78174741",5538,3312,0.340792478679783,0.418355608494701,FALSE
52518,"chr11",106216170,106217296,1127,"*","chr11:106216170-106217296",5537,1845,0.00474871260270526,0.00901083985333066,TRUE
18047,"chr1",175692177,175693541,1365,"*","chr1:175692177-175693541",5533,510,0.011728439319422,0.0204399430453504,TRUE
30725,"chr10",80826170,80827271,1102,"*","chr10:80826170-80827271",5533,900,0.000354184558909614,0.000821011958529472,TRUE
290649,"chr9",100642438,100643906,1469,"*","chr9:100642438-100643906",5530,9688,0.0637190855863812,0.095011038274428,FALSE
22726,"chr10",13964464,13968078,3615,"*","chr10:13964464-13968078",5525,620,0.121480117432401,0.167975826095687,FALSE
122191,"chr17",23802727,23803870,1144,"*","chr17:23802727-23803870",5524,3945,0.0660294562008411,0.0979374906568393,FALSE
21777,"chr10",5805206,5806487,1282,"*","chr10:5805206-5806487",5515,599,0.000837756370030877,0.00182676923251391,TRUE
142426,"chr19",3575400,3576590,1191,"*","chr19:3575400-3576590",5515,4612,0.038795458928241,0.0605611285173916,FALSE
247950,"chr7",35333394,35334599,1206,"*","chr7:35333394-35334599",5514,8237,0.00214287288374809,0.0043518945648824,TRUE
155408,"chr2",33130345,33132176,1832,"*","chr2:33130345-33132176",5511,5174,1,1,FALSE
37724,"chr11",6291384,6292896,1513,"*","chr11:6291384-6292896",5507,1181,1,1,FALSE
181951,"chr3",87885280,87886221,942,"*","chr3:87885280-87886221",5502,5890,0.000356556951757267,0.000825745603884361,TRUE
255215,"chr7",100607207,100608783,1577,"*","chr7:100607207-100608783",5502,8493,0.00714308356534537,0.0129874246642643,TRUE
39024,"chr11",20200763,20202159,1397,"*","chr11:20200763-20202159",5499,1212,0.0124324575974161,0.0215467202728182,TRUE
83218,"chr13",119690066,119690916,851,"*","chr13:119690066-119690916",5498,2726,0.399533952155256,0.478942642238379,FALSE
125866,"chr17",46159954,46161376,1423,"*","chr17:46159954-46161376",5498,4164,0.147859795787814,0.200352026812756,FALSE
136525,"chr18",46525156,46526608,1453,"*","chr18:46525156-46526608",5495,4481,6.51368007376842e-10,3.23420063245701e-09,TRUE
248830,"chr7",45017337,45018202,866,"*","chr7:45017337-45018202",5493,8288,1,1,FALSE
255168,"chr7",100371744,100372627,884,"*","chr7:100371744-100372627",5491,8489,0.194969269135603,0.256471019646939,FALSE
3922,"chr1",51477820,51479082,1263,"*","chr1:51477820-51479082",5490,93,0.234407573085059,0.302149488379813,FALSE
60410,"chr12",51691055,51692740,1686,"*","chr12:51691055-51692740",5484,2097,0.283897396522686,0.356386387801514,FALSE
226891,"chr5",144357904,144359021,1118,"*","chr5:144357904-144359021",5484,7486,0.319485441852669,0.395892740833543,FALSE
51985,"chr11",103115428,103116705,1278,"*","chr11:103115428-103116705",5474,1814,0.00676748925222212,0.0123810633959424,TRUE
111871,"chr16",25058908,25060224,1317,"*","chr16:25058908-25060224",5470,3687,0.0018234239423573,0.00375344574383965,TRUE
202896,"chr4",122885760,122886903,1144,"*","chr4:122885760-122886903",5463,6557,0.31278660431249,0.388651347306771,FALSE
121482,"chr17",12915767,12916967,1201,"*","chr17:12915767-12916967",5456,3904,0.227826737452711,0.294349789990583,FALSE
294521,"chr9",123528988,123530278,1291,"*","chr9:123528988-123530278",5456,9855,1,1,FALSE
291887,"chr9",108305852,108307108,1257,"*","chr9:108305852-108307108",5454,9757,2.67799407907037e-09,1.21616443191207e-08,TRUE
259114,"chr7",128461350,128462243,894,"*","chr7:128461350-128462243",5451,8660,0.00271559564324412,0.00542251526206892,TRUE
213068,"chr5",36581691,36582720,1030,"*","chr5:36581691-36582720",5445,7019,0.00155905883794457,0.00324263485429404,TRUE
258306,"chr7",123369465,123370582,1118,"*","chr7:123369465-123370582",5444,8598,1,1,FALSE
30548,"chr10",80115261,80116095,835,"*","chr10:80115261-80116095",5438,867,0.00072754769116035,0.00159970908346603,TRUE
276649,"chr8",123042222,123042949,728,"*","chr8:123042222-123042949",5436,9247,0.0123804116433668,0.0214639591597899,TRUE
270925,"chr8",84846684,84847556,873,"*","chr8:84846684-84847556",5433,9041,0.0991903516038227,0.140456459365368,FALSE
90191,"chr14",62760794,62762034,1241,"*","chr14:62760794-62762034",5420,2968,7.19543490064725e-06,2.14149848233549e-05,TRUE
273463,"chr8",105826950,105828028,1079,"*","chr8:105826950-105828028",5412,9138,0.0722216573800537,0.105865812635669,FALSE
278759,"chr9",14275175,14276929,1755,"*","chr9:14275175-14276929",5409,9308,0.0690070193695387,0.101924647548159,FALSE
233015,"chr6",51469030,51471336,2307,"*","chr6:51469030-51471336",5404,7659,0.000987112787263794,0.00212099868342027,TRUE
23518,"chr10",20311648,20313305,1658,"*","chr10:20311648-20313305",5403,641,0.220208903383639,0.284949409140319,FALSE
250615,"chr7",66689391,66690520,1130,"*","chr7:66689391-66690520",5403,8361,0.120228982696751,0.166429931750762,FALSE
122825,"chr17",26715472,26716899,1428,"*","chr17:26715472-26716899",5400,3999,0.0362237290350635,0.0568661366327528,FALSE
111346,"chr16",22439468,22440370,903,"*","chr16:22439468-22440370",5399,3678,1,1,FALSE
249041,"chr7",45813987,45815012,1026,"*","chr7:45813987-45815012",5397,8317,7.10286922332484e-07,2.42916184108237e-06,TRUE
159988,"chr2",72978658,72981137,2480,"*","chr2:72978658-72981137",5396,5278,0.541297556397301,0.619759052435655,FALSE
64999,"chr12",87387986,87388954,969,"*","chr12:87387986-87388954",5395,2234,0.572466628858885,0.64905513476064,FALSE
154816,"chr2",30807412,30808291,880,"*","chr2:30807412-30808291",5393,5134,0.000637719644212953,0.00141463984962944,TRUE
211943,"chr5",30887404,30889444,2041,"*","chr5:30887404-30889444",5393,6956,0.111849091407954,0.155952442007744,FALSE
75677,"chr13",54686891,54688621,1731,"*","chr13:54686891-54688621",5391,2515,0.497784140122958,0.578280831927228,FALSE
130659,"chr17",84187603,84189099,1497,"*","chr17:84187603-84189099",5384,4305,2.05056856142405e-07,7.50025077331403e-07,TRUE
211325,"chr5",24842132,24843285,1154,"*","chr5:24842132-24843285",5384,6937,0.000748052285782385,0.00164190580724843,TRUE
292879,"chr9",115310049,115311760,1712,"*","chr9:115310049-115311760",5384,9810,0.00470993134314284,0.00894743796189749,TRUE
176776,"chr3",32708343,32709305,963,"*","chr3:32708343-32709305",5383,5790,0.0665306299851012,0.0985055226311833,FALSE
204521,"chr4",132074199,132075920,1722,"*","chr4:132074199-132075920",5382,6627,0.00185142825298631,0.00380170072481789,TRUE
52684,"chr11",106788344,106789626,1283,"*","chr11:106788344-106789626",5380,1853,1.98695090819796e-07,7.29557819786626e-07,TRUE
105971,"chr15",88875705,88876881,1177,"*","chr15:88875705-88876881",5380,3425,6.20690289215194e-07,2.14031134212136e-06,TRUE
214007,"chr5",45449897,45450883,987,"*","chr5:45449897-45450883",5380,7035,0.503309273811012,0.584292168343409,FALSE
228392,"chr6",5496050,5497213,1164,"*","chr6:5496050-5497213",5378,7529,0.297589509614158,0.371986887017698,FALSE
182105,"chr3",88552581,88554389,1809,"*","chr3:88552581-88554389",5375,5909,0.588061548443147,0.664862481496201,FALSE
100167,"chr15",44427440,44428734,1295,"*","chr15:44427440-44428734",5373,3193,8.66662885736319e-06,2.56005230814432e-05,TRUE
111424,"chr16",22857157,22858202,1046,"*","chr16:22857157-22858202",5373,3679,0.0875442222345466,0.125895110409153,FALSE
246255,"chr7",19149074,19150139,1066,"*","chr7:19149074-19150139",5372,8097,0.368535390440868,0.44757759344288,FALSE
211990,"chr5",31047915,31048994,1080,"*","chr5:31047915-31048994",5371,6964,0.0233969442036798,0.0382178115055207,TRUE
216551,"chr5",73490545,73491384,840,"*","chr5:73490545-73491384",5368,7101,1,1,FALSE
103431,"chr15",76350613,76352055,1443,"*","chr15:76350613-76352055",5367,3285,0.710540225345746,0.778247782415933,FALSE
206778,"chr4",141060231,141061262,1032,"*","chr4:141060231-141061262",5364,6746,5.74916027245774e-07,1.99485089259463e-06,TRUE
182466,"chr3",90292258,90293495,1238,"*","chr3:90292258-90293495",5363,5937,0.0776574328758888,0.11310432985128,FALSE
202324,"chr4",118179556,118180513,958,"*","chr4:118179556-118180513",5363,6530,0.00152006584237779,0.00316944504248914,TRUE
64414,"chr12",84772784,84773597,814,"*","chr12:84772784-84773597",5359,2209,1,1,FALSE
124086,"chr17",31564004,31565771,1768,"*","chr17:31564004-31565771",5353,4050,2.1347056828625e-10,1.1188184920663e-09,TRUE
246107,"chr7",16874453,16875636,1184,"*","chr7:16874453-16875636",5350,8083,1.28333216667143e-07,4.82962806862461e-07,TRUE
231397,"chr6",37441804,37442799,996,"*","chr6:37441804-37442799",5345,7598,0.424633186651791,0.50587703913723,FALSE
127095,"chr17",56255792,56257081,1290,"*","chr17:56255792-56257081",5336,4211,0.0154478036082265,0.0261738454900483,TRUE
8813,"chr1",89069670,89070923,1254,"*","chr1:89069670-89070923",5335,252,0.00404535779651527,0.00779152117972896,TRUE
270673,"chr8",83607808,83609003,1196,"*","chr8:83607808-83609003",5333,9020,1,1,FALSE
66876,"chr12",105032300,105032989,690,"*","chr12:105032300-105032989",5325,2282,1,1,FALSE
90203,"chr14",62837219,62838089,871,"*","chr14:62837219-62838089",5324,2969,0.000190536453895653,0.00046404396954616,TRUE
189201,"chr3",145923970,145924893,924,"*","chr3:145923970-145924893",5324,6177,0.454614880767354,0.535767612820237,FALSE
37757,"chr11",6444146,6445039,894,"*","chr11:6444146-6445039",5323,1184,1,1,FALSE
279271,"chr9",20877960,20878836,877,"*","chr9:20877960-20878836",5322,9323,1.16443234782899e-05,3.38104630612368e-05,TRUE
88976,"chr14",55014716,55015849,1134,"*","chr14:55014716-55015849",5319,2920,0.035221870852028,0.0554325949827322,FALSE
122412,"chr17",25015768,25016711,944,"*","chr17:25015768-25016711",5316,3972,0.000851228803307827,0.00185452898324145,TRUE
245652,"chr7",5014333,5016064,1732,"*","chr7:5014333-5016064",5314,8043,0.000201012401523601,0.000487184686193895,TRUE
228105,"chr5",151368136,151369288,1153,"*","chr5:151368136-151369288",5313,7526,0.425921594358884,0.50704951709391,FALSE
35504,"chr10",119239398,119240930,1533,"*","chr10:119239398-119240930",5312,1052,0.112692445748167,0.156953267058728,FALSE
153719,"chr2",25983130,25984131,1002,"*","chr2:25983130-25984131",5308,5065,1.29953739422796e-10,6.97925560809861e-10,TRUE
55075,"chr11",118289949,118290780,832,"*","chr11:118289949-118290780",5307,1940,0.0018297654441732,0.00376340074901933,TRUE
176551,"chr3",31093844,31095382,1539,"*","chr3:31093844-31095382",5304,5785,1.28267193013198e-35,6.34986104025732e-34,TRUE
254724,"chr7",98655773,98657265,1493,"*","chr7:98655773-98657265",5303,8472,5.9476590587828e-05,0.00015618852570333,TRUE
236231,"chr6",85451129,85452398,1270,"*","chr6:85451129-85452398",5302,7764,0.669272416486632,0.740509314418734,FALSE
