"peak_index","seqnames","start","end","width","strand","name"
423,"chr1",11017290,11017566,277,"*","chr1:11017290-11017566"
424,"chr1",11018967,11019218,252,"*","chr1:11018967-11019218"
425,"chr1",11019486,11019785,300,"*","chr1:11019486-11019785"
426,"chr1",11026826,11027556,731,"*","chr1:11026826-11027556"
427,"chr1",11033370,11034008,639,"*","chr1:11033370-11034008"
428,"chr1",11047088,11047533,446,"*","chr1:11047088-11047533"
429,"chr1",11055787,11056084,298,"*","chr1:11055787-11056084"
430,"chr1",11065403,11065636,234,"*","chr1:11065403-11065636"
431,"chr1",11066676,11067639,964,"*","chr1:11066676-11067639"
432,"chr1",11078807,11079100,294,"*","chr1:11078807-11079100"
433,"chr1",11087270,11087763,494,"*","chr1:11087270-11087763"
434,"chr1",11089700,11090043,344,"*","chr1:11089700-11090043"
435,"chr1",11097486,11097740,255,"*","chr1:11097486-11097740"
436,"chr1",11120719,11121309,591,"*","chr1:11120719-11121309"
437,"chr1",11140165,11140376,212,"*","chr1:11140165-11140376"
438,"chr1",11149611,11149811,201,"*","chr1:11149611-11149811"
439,"chr1",11151132,11151371,240,"*","chr1:11151132-11151371"
440,"chr1",11210695,11211271,577,"*","chr1:11210695-11211271"
441,"chr1",11220614,11221482,869,"*","chr1:11220614-11221482"
442,"chr1",11234124,11234329,206,"*","chr1:11234124-11234329"
443,"chr1",11272178,11272676,499,"*","chr1:11272178-11272676"
444,"chr1",11329280,11330031,752,"*","chr1:11329280-11330031"
445,"chr1",11330249,11330750,502,"*","chr1:11330249-11330750"
446,"chr1",11401297,11401878,582,"*","chr1:11401297-11401878"
447,"chr1",11413827,11414763,937,"*","chr1:11413827-11414763"
448,"chr1",11458286,11458742,457,"*","chr1:11458286-11458742"
449,"chr1",11594411,11594935,525,"*","chr1:11594411-11594935"
450,"chr1",11657942,11658175,234,"*","chr1:11657942-11658175"
451,"chr1",11708954,11709154,201,"*","chr1:11708954-11709154"
452,"chr1",11738199,11738742,544,"*","chr1:11738199-11738742"
453,"chr1",11742514,11742722,209,"*","chr1:11742514-11742722"
454,"chr1",11746694,11746895,202,"*","chr1:11746694-11746895"
455,"chr1",11750459,11751136,678,"*","chr1:11750459-11751136"
456,"chr1",11751833,11752521,689,"*","chr1:11751833-11752521"
457,"chr1",11763188,11763426,239,"*","chr1:11763188-11763426"
458,"chr1",11793906,11794161,256,"*","chr1:11793906-11794161"
459,"chr1",11802282,11802617,336,"*","chr1:11802282-11802617"
460,"chr1",11839238,11839869,632,"*","chr1:11839238-11839869"
461,"chr1",11842603,11842914,312,"*","chr1:11842603-11842914"
462,"chr1",11844983,11845467,485,"*","chr1:11844983-11845467"
463,"chr1",11932984,11933403,420,"*","chr1:11932984-11933403"
464,"chr1",11955566,11956292,727,"*","chr1:11955566-11956292"
465,"chr1",11959820,11960399,580,"*","chr1:11959820-11960399"
466,"chr1",11982929,11983271,343,"*","chr1:11982929-11983271"
467,"chr1",11986315,11986518,204,"*","chr1:11986315-11986518"
468,"chr1",11989552,11989802,251,"*","chr1:11989552-11989802"
469,"chr1",11990147,11990855,709,"*","chr1:11990147-11990855"
470,"chr1",11996520,11996950,431,"*","chr1:11996520-11996950"
471,"chr1",12000688,12001079,392,"*","chr1:12000688-12001079"
472,"chr1",12008708,12009900,1193,"*","chr1:12008708-12009900"
473,"chr1",12093148,12093545,398,"*","chr1:12093148-12093545"
474,"chr1",12136208,12136430,223,"*","chr1:12136208-12136430"
475,"chr1",12137427,12137749,323,"*","chr1:12137427-12137749"
476,"chr1",12140806,12141246,441,"*","chr1:12140806-12141246"
477,"chr1",12170732,12171076,345,"*","chr1:12170732-12171076"
478,"chr1",12193178,12193474,297,"*","chr1:12193178-12193474"
479,"chr1",12236946,12237150,205,"*","chr1:12236946-12237150"
480,"chr1",12285585,12286036,452,"*","chr1:12285585-12286036"
481,"chr1",12338386,12338805,420,"*","chr1:12338386-12338805"
482,"chr1",12344878,12346007,1130,"*","chr1:12344878-12346007"
483,"chr1",12398203,12398917,715,"*","chr1:12398203-12398917"
484,"chr1",12401733,12401978,246,"*","chr1:12401733-12401978"
485,"chr1",12405616,12406418,803,"*","chr1:12405616-12406418"
486,"chr1",12410045,12410995,951,"*","chr1:12410045-12410995"
487,"chr1",12412782,12413106,325,"*","chr1:12412782-12413106"
488,"chr1",12413358,12413558,201,"*","chr1:12413358-12413558"
489,"chr1",12424463,12425068,606,"*","chr1:12424463-12425068"
490,"chr1",12437880,12438351,472,"*","chr1:12437880-12438351"
491,"chr1",12479266,12480019,754,"*","chr1:12479266-12480019"
492,"chr1",12489413,12489764,352,"*","chr1:12489413-12489764"
493,"chr1",12508254,12508454,201,"*","chr1:12508254-12508454"
494,"chr1",12510237,12510848,612,"*","chr1:12510237-12510848"
495,"chr1",12519314,12519779,466,"*","chr1:12519314-12519779"
496,"chr1",12525734,12526276,543,"*","chr1:12525734-12526276"
497,"chr1",12572708,12573297,590,"*","chr1:12572708-12573297"
498,"chr1",12577233,12577501,269,"*","chr1:12577233-12577501"
499,"chr1",12580575,12580837,263,"*","chr1:12580575-12580837"
500,"chr1",12583051,12583874,824,"*","chr1:12583051-12583874"
501,"chr1",12613134,12613626,493,"*","chr1:12613134-12613626"
502,"chr1",12691975,12693206,1232,"*","chr1:12691975-12693206"
503,"chr1",12693453,12693669,217,"*","chr1:12693453-12693669"
504,"chr1",12697806,12698433,628,"*","chr1:12697806-12698433"
505,"chr1",12715605,12715930,326,"*","chr1:12715605-12715930"
506,"chr1",12718082,12718973,892,"*","chr1:12718082-12718973"
507,"chr1",12723486,12723686,201,"*","chr1:12723486-12723686"
508,"chr1",12734403,12734952,550,"*","chr1:12734403-12734952"
509,"chr1",12744710,12745175,466,"*","chr1:12744710-12745175"
510,"chr1",12747179,12747410,232,"*","chr1:12747179-12747410"
511,"chr1",12748769,12749020,252,"*","chr1:12748769-12749020"
512,"chr1",12749330,12749681,352,"*","chr1:12749330-12749681"
513,"chr1",12754447,12755152,706,"*","chr1:12754447-12755152"
514,"chr1",12764254,12765087,834,"*","chr1:12764254-12765087"
515,"chr1",12768186,12768679,494,"*","chr1:12768186-12768679"
516,"chr1",12772836,12773145,310,"*","chr1:12772836-12773145"
517,"chr1",12776907,12777771,865,"*","chr1:12776907-12777771"
518,"chr1",12785967,12786167,201,"*","chr1:12785967-12786167"
519,"chr1",12787616,12787826,211,"*","chr1:12787616-12787826"
520,"chr1",12791617,12791825,209,"*","chr1:12791617-12791825"
521,"chr1",12791972,12792567,596,"*","chr1:12791972-12792567"
522,"chr1",12795198,12795524,327,"*","chr1:12795198-12795524"
523,"chr1",12800810,12801074,265,"*","chr1:12800810-12801074"
524,"chr1",12804769,12805033,265,"*","chr1:12804769-12805033"
525,"chr1",12811441,12811901,461,"*","chr1:12811441-12811901"
526,"chr1",12814592,12815165,574,"*","chr1:12814592-12815165"
527,"chr1",12832810,12833084,275,"*","chr1:12832810-12833084"
528,"chr1",12835598,12837262,1665,"*","chr1:12835598-12837262"
529,"chr1",12851098,12851304,207,"*","chr1:12851098-12851304"
530,"chr1",12864142,12864580,439,"*","chr1:12864142-12864580"
531,"chr1",12865237,12865748,512,"*","chr1:12865237-12865748"
532,"chr1",12869282,12869511,230,"*","chr1:12869282-12869511"
533,"chr1",12872108,12872576,469,"*","chr1:12872108-12872576"
534,"chr1",12875564,12876132,569,"*","chr1:12875564-12876132"
535,"chr1",12878229,12878515,287,"*","chr1:12878229-12878515"
536,"chr1",12905517,12906434,918,"*","chr1:12905517-12906434"
537,"chr1",12915380,12915842,463,"*","chr1:12915380-12915842"
538,"chr1",12954315,12954769,455,"*","chr1:12954315-12954769"
539,"chr1",12979684,12980273,590,"*","chr1:12979684-12980273"
540,"chr1",12983424,12983630,207,"*","chr1:12983424-12983630"
541,"chr1",12990357,12990720,364,"*","chr1:12990357-12990720"
542,"chr1",12990953,12991564,612,"*","chr1:12990953-12991564"
543,"chr1",12991765,12993042,1278,"*","chr1:12991765-12993042"
544,"chr1",13004982,13005677,696,"*","chr1:13004982-13005677"
545,"chr1",13012809,13013043,235,"*","chr1:13012809-13013043"
546,"chr1",13029565,13029765,201,"*","chr1:13029565-13029765"
547,"chr1",13040672,13040953,282,"*","chr1:13040672-13040953"
548,"chr1",13050378,13050663,286,"*","chr1:13050378-13050663"
549,"chr1",13052195,13052521,327,"*","chr1:13052195-13052521"
550,"chr1",13101649,13101911,263,"*","chr1:13101649-13101911"
551,"chr1",13103578,13104449,872,"*","chr1:13103578-13104449"
552,"chr1",13115680,13116086,407,"*","chr1:13115680-13116086"
553,"chr1",13116314,13116817,504,"*","chr1:13116314-13116817"
554,"chr1",13117974,13118178,205,"*","chr1:13117974-13118178"
555,"chr1",13125711,13125929,219,"*","chr1:13125711-13125929"
556,"chr1",13126479,13127158,680,"*","chr1:13126479-13127158"
557,"chr1",13133699,13134012,314,"*","chr1:13133699-13134012"
558,"chr1",13134401,13134847,447,"*","chr1:13134401-13134847"
559,"chr1",13135101,13135366,266,"*","chr1:13135101-13135366"
560,"chr1",13145433,13145770,338,"*","chr1:13145433-13145770"
561,"chr1",13151273,13151603,331,"*","chr1:13151273-13151603"
562,"chr1",13156228,13156639,412,"*","chr1:13156228-13156639"
563,"chr1",13164184,13164571,388,"*","chr1:13164184-13164571"
564,"chr1",13168256,13168528,273,"*","chr1:13168256-13168528"
565,"chr1",13170253,13170523,271,"*","chr1:13170253-13170523"
566,"chr1",13171293,13171808,516,"*","chr1:13171293-13171808"
567,"chr1",13172842,13173169,328,"*","chr1:13172842-13173169"
568,"chr1",13173729,13173929,201,"*","chr1:13173729-13173929"
569,"chr1",13188451,13189152,702,"*","chr1:13188451-13189152"
570,"chr1",13189232,13189620,389,"*","chr1:13189232-13189620"
571,"chr1",13190312,13190577,266,"*","chr1:13190312-13190577"
572,"chr1",13192196,13192907,712,"*","chr1:13192196-13192907"
573,"chr1",13194157,13194357,201,"*","chr1:13194157-13194357"
574,"chr1",13194672,13194913,242,"*","chr1:13194672-13194913"
575,"chr1",13195934,13196424,491,"*","chr1:13195934-13196424"
576,"chr1",13196975,13197575,601,"*","chr1:13196975-13197575"
577,"chr1",13202252,13202964,713,"*","chr1:13202252-13202964"
578,"chr1",13203757,13204260,504,"*","chr1:13203757-13204260"
579,"chr1",13204789,13205107,319,"*","chr1:13204789-13205107"
580,"chr1",13214269,13214973,705,"*","chr1:13214269-13214973"
581,"chr1",13216924,13217186,263,"*","chr1:13216924-13217186"
582,"chr1",13219303,13219921,619,"*","chr1:13219303-13219921"
583,"chr1",13224758,13225222,465,"*","chr1:13224758-13225222"
584,"chr1",13226570,13226836,267,"*","chr1:13226570-13226836"
585,"chr1",13228325,13228936,612,"*","chr1:13228325-13228936"
586,"chr1",13230614,13231149,536,"*","chr1:13230614-13231149"
587,"chr1",13231617,13231828,212,"*","chr1:13231617-13231828"
588,"chr1",13234261,13234882,622,"*","chr1:13234261-13234882"
589,"chr1",13236501,13236734,234,"*","chr1:13236501-13236734"
590,"chr1",13238837,13239138,302,"*","chr1:13238837-13239138"
591,"chr1",13240518,13240867,350,"*","chr1:13240518-13240867"
592,"chr1",13245174,13246209,1036,"*","chr1:13245174-13246209"
593,"chr1",13247493,13247693,201,"*","chr1:13247493-13247693"
594,"chr1",13253864,13254531,668,"*","chr1:13253864-13254531"
595,"chr1",13256433,13256710,278,"*","chr1:13256433-13256710"
596,"chr1",13257722,13257936,215,"*","chr1:13257722-13257936"
597,"chr1",13259723,13259967,245,"*","chr1:13259723-13259967"
598,"chr1",13263222,13263432,211,"*","chr1:13263222-13263432"
599,"chr1",13263780,13264037,258,"*","chr1:13263780-13264037"
600,"chr1",13267373,13267946,574,"*","chr1:13267373-13267946"
601,"chr1",13270552,13270808,257,"*","chr1:13270552-13270808"
602,"chr1",13271256,13271456,201,"*","chr1:13271256-13271456"
603,"chr1",13272322,13273104,783,"*","chr1:13272322-13273104"
604,"chr1",13278353,13278670,318,"*","chr1:13278353-13278670"
605,"chr1",13281360,13281827,468,"*","chr1:13281360-13281827"
606,"chr1",13284930,13285200,271,"*","chr1:13284930-13285200"
607,"chr1",13287637,13288754,1118,"*","chr1:13287637-13288754"
608,"chr1",13289706,13290303,598,"*","chr1:13289706-13290303"
609,"chr1",13291441,13291745,305,"*","chr1:13291441-13291745"
610,"chr1",13293479,13293892,414,"*","chr1:13293479-13293892"
611,"chr1",13298132,13298340,209,"*","chr1:13298132-13298340"
612,"chr1",13300569,13301122,554,"*","chr1:13300569-13301122"
613,"chr1",13301404,13302281,878,"*","chr1:13301404-13302281"
614,"chr1",13303894,13304322,429,"*","chr1:13303894-13304322"
615,"chr1",13305091,13305425,335,"*","chr1:13305091-13305425"
616,"chr1",13308011,13308333,323,"*","chr1:13308011-13308333"
617,"chr1",13308508,13308835,328,"*","chr1:13308508-13308835"
618,"chr1",13309101,13309406,306,"*","chr1:13309101-13309406"
619,"chr1",13312699,13312993,295,"*","chr1:13312699-13312993"
620,"chr1",13313652,13315176,1525,"*","chr1:13313652-13315176"
621,"chr1",13316948,13317264,317,"*","chr1:13316948-13317264"
622,"chr1",13317918,13318208,291,"*","chr1:13317918-13318208"
623,"chr1",13322033,13322600,568,"*","chr1:13322033-13322600"
624,"chr1",13323373,13323943,571,"*","chr1:13323373-13323943"
625,"chr1",13325091,13325352,262,"*","chr1:13325091-13325352"
626,"chr1",13329746,13330095,350,"*","chr1:13329746-13330095"
627,"chr1",13331871,13332132,262,"*","chr1:13331871-13332132"
628,"chr1",13332655,13333046,392,"*","chr1:13332655-13333046"
629,"chr1",13337220,13337594,375,"*","chr1:13337220-13337594"
630,"chr1",13340688,13341008,321,"*","chr1:13340688-13341008"
631,"chr1",13342583,13342864,282,"*","chr1:13342583-13342864"
632,"chr1",13342904,13343104,201,"*","chr1:13342904-13343104"
633,"chr1",13343953,13344153,201,"*","chr1:13343953-13344153"
634,"chr1",13360659,13361183,525,"*","chr1:13360659-13361183"
635,"chr1",13366646,13367178,533,"*","chr1:13366646-13367178"
636,"chr1",13367658,13367899,242,"*","chr1:13367658-13367899"
637,"chr1",13372309,13374691,2383,"*","chr1:13372309-13374691"
638,"chr1",13378259,13378534,276,"*","chr1:13378259-13378534"
639,"chr1",13393463,13394215,753,"*","chr1:13393463-13394215"
640,"chr1",13403733,13403977,245,"*","chr1:13403733-13403977"
641,"chr1",13423843,13424074,232,"*","chr1:13423843-13424074"
642,"chr1",13426362,13427206,845,"*","chr1:13426362-13427206"
643,"chr1",13427783,13428424,642,"*","chr1:13427783-13428424"
644,"chr1",13437988,13438417,430,"*","chr1:13437988-13438417"
645,"chr1",13454816,13455026,211,"*","chr1:13454816-13455026"
646,"chr1",13465584,13465786,203,"*","chr1:13465584-13465786"
647,"chr1",13468411,13468682,272,"*","chr1:13468411-13468682"
648,"chr1",13490005,13490230,226,"*","chr1:13490005-13490230"
649,"chr1",13494783,13495497,715,"*","chr1:13494783-13495497"
650,"chr1",13496423,13496880,458,"*","chr1:13496423-13496880"
651,"chr1",13500716,13500937,222,"*","chr1:13500716-13500937"
652,"chr1",13513996,13514276,281,"*","chr1:13513996-13514276"
653,"chr1",13531561,13532373,813,"*","chr1:13531561-13532373"
654,"chr1",13544586,13545370,785,"*","chr1:13544586-13545370"
655,"chr1",13561522,13562087,566,"*","chr1:13561522-13562087"
656,"chr1",13563362,13563650,289,"*","chr1:13563362-13563650"
657,"chr1",13574068,13574650,583,"*","chr1:13574068-13574650"
658,"chr1",13574903,13576012,1110,"*","chr1:13574903-13576012"
659,"chr1",13584244,13584803,560,"*","chr1:13584244-13584803"
660,"chr1",13589245,13590375,1131,"*","chr1:13589245-13590375"
661,"chr1",13593355,13593653,299,"*","chr1:13593355-13593653"
662,"chr1",13599948,13600313,366,"*","chr1:13599948-13600313"
663,"chr1",13614637,13614882,246,"*","chr1:13614637-13614882"
664,"chr1",13615139,13615339,201,"*","chr1:13615139-13615339"
665,"chr1",13615495,13616266,772,"*","chr1:13615495-13616266"
666,"chr1",13622928,13623181,254,"*","chr1:13622928-13623181"
667,"chr1",13628402,13628831,430,"*","chr1:13628402-13628831"
668,"chr1",13630090,13630344,255,"*","chr1:13630090-13630344"
669,"chr1",13641145,13641567,423,"*","chr1:13641145-13641567"
670,"chr1",13643090,13643895,806,"*","chr1:13643090-13643895"
671,"chr1",13646624,13646998,375,"*","chr1:13646624-13646998"
672,"chr1",13648074,13648371,298,"*","chr1:13648074-13648371"
673,"chr1",13649812,13650158,347,"*","chr1:13649812-13650158"
674,"chr1",13651458,13652244,787,"*","chr1:13651458-13652244"
675,"chr1",13655735,13655986,252,"*","chr1:13655735-13655986"
676,"chr1",13656254,13656707,454,"*","chr1:13656254-13656707"
677,"chr1",13659766,13661182,1417,"*","chr1:13659766-13661182"
678,"chr1",13669214,13670139,926,"*","chr1:13669214-13670139"
679,"chr1",13677823,13678416,594,"*","chr1:13677823-13678416"
680,"chr1",13678691,13679431,741,"*","chr1:13678691-13679431"
681,"chr1",13680174,13680417,244,"*","chr1:13680174-13680417"
682,"chr1",13683260,13683558,299,"*","chr1:13683260-13683558"
683,"chr1",13699421,13700125,705,"*","chr1:13699421-13700125"
684,"chr1",13704815,13705288,474,"*","chr1:13704815-13705288"
685,"chr1",13706361,13706852,492,"*","chr1:13706361-13706852"
686,"chr1",13738319,13739376,1058,"*","chr1:13738319-13739376"
687,"chr1",13739676,13739974,299,"*","chr1:13739676-13739974"
688,"chr1",13756263,13756463,201,"*","chr1:13756263-13756463"
689,"chr1",13770262,13770525,264,"*","chr1:13770262-13770525"
690,"chr1",13771056,13771923,868,"*","chr1:13771056-13771923"
691,"chr1",13775404,13775834,431,"*","chr1:13775404-13775834"
692,"chr1",13776979,13777373,395,"*","chr1:13776979-13777373"
693,"chr1",13784632,13785228,597,"*","chr1:13784632-13785228"
694,"chr1",13787184,13787672,489,"*","chr1:13787184-13787672"
695,"chr1",13788017,13788217,201,"*","chr1:13788017-13788217"
696,"chr1",13789442,13789783,342,"*","chr1:13789442-13789783"
697,"chr1",13808248,13808644,397,"*","chr1:13808248-13808644"
698,"chr1",13827056,13827280,225,"*","chr1:13827056-13827280"
699,"chr1",13835323,13835539,217,"*","chr1:13835323-13835539"
700,"chr1",13836272,13836860,589,"*","chr1:13836272-13836860"
701,"chr1",13848419,13848776,358,"*","chr1:13848419-13848776"
702,"chr1",13849098,13849904,807,"*","chr1:13849098-13849904"
703,"chr1",13851439,13852009,571,"*","chr1:13851439-13852009"
704,"chr1",13859995,13860195,201,"*","chr1:13859995-13860195"
705,"chr1",13861325,13861770,446,"*","chr1:13861325-13861770"
706,"chr1",13863871,13864390,520,"*","chr1:13863871-13864390"
707,"chr1",13901717,13902196,480,"*","chr1:13901717-13902196"
708,"chr1",13980267,13980703,437,"*","chr1:13980267-13980703"
709,"chr1",13992138,13992849,712,"*","chr1:13992138-13992849"
710,"chr1",13993140,13993439,300,"*","chr1:13993140-13993439"
711,"chr1",14001603,14001960,358,"*","chr1:14001603-14001960"
712,"chr1",14004800,14005285,486,"*","chr1:14004800-14005285"
713,"chr1",14009144,14009483,340,"*","chr1:14009144-14009483"
714,"chr1",14011831,14012041,211,"*","chr1:14011831-14012041"
715,"chr1",14036367,14036623,257,"*","chr1:14036367-14036623"
716,"chr1",14037689,14037907,219,"*","chr1:14037689-14037907"
717,"chr1",14108408,14109658,1251,"*","chr1:14108408-14109658"
718,"chr1",14128471,14128726,256,"*","chr1:14128471-14128726"
719,"chr1",14136999,14137212,214,"*","chr1:14136999-14137212"
720,"chr1",14144067,14144353,287,"*","chr1:14144067-14144353"
721,"chr1",14146220,14146531,312,"*","chr1:14146220-14146531"
722,"chr1",14150776,14151212,437,"*","chr1:14150776-14151212"
723,"chr1",14162541,14162741,201,"*","chr1:14162541-14162741"
724,"chr1",14163309,14163712,404,"*","chr1:14163309-14163712"
725,"chr1",14166056,14166391,336,"*","chr1:14166056-14166391"
726,"chr1",14168765,14169214,450,"*","chr1:14168765-14169214"
727,"chr1",14171720,14172255,536,"*","chr1:14171720-14172255"
728,"chr1",14179717,14180031,315,"*","chr1:14179717-14180031"
729,"chr1",14181872,14182323,452,"*","chr1:14181872-14182323"
730,"chr1",14184492,14184721,230,"*","chr1:14184492-14184721"
731,"chr1",14185123,14185490,368,"*","chr1:14185123-14185490"
732,"chr1",14186074,14186550,477,"*","chr1:14186074-14186550"
733,"chr1",14198298,14198569,272,"*","chr1:14198298-14198569"
734,"chr1",14208004,14208310,307,"*","chr1:14208004-14208310"
735,"chr1",14218298,14219207,910,"*","chr1:14218298-14219207"
736,"chr1",14220136,14220467,332,"*","chr1:14220136-14220467"
737,"chr1",14232959,14233190,232,"*","chr1:14232959-14233190"
738,"chr1",14244862,14245397,536,"*","chr1:14244862-14245397"
739,"chr1",14257252,14257747,496,"*","chr1:14257252-14257747"
740,"chr1",14264569,14264806,238,"*","chr1:14264569-14264806"
741,"chr1",14288121,14289011,891,"*","chr1:14288121-14289011"
742,"chr1",14292458,14292964,507,"*","chr1:14292458-14292964"
743,"chr1",14295485,14295755,271,"*","chr1:14295485-14295755"
744,"chr1",14298177,14298630,454,"*","chr1:14298177-14298630"
745,"chr1",14303489,14303744,256,"*","chr1:14303489-14303744"
746,"chr1",14304656,14305370,715,"*","chr1:14304656-14305370"
747,"chr1",14309691,14310607,917,"*","chr1:14309691-14310607"
748,"chr1",14315152,14315684,533,"*","chr1:14315152-14315684"
